Intensity_db,DB dIM,dRetention
2932237,0.0192,294.6302
2914381.2,0.0122,293.4636
2879917.8,0.0436,292.2976
2865854.2,0.0445,294.8044
2865601,0.0176,294.8044
2748348.2,0.0466,293.6384
2569933,0.0203,294.5874
2566839.2,0.0408,296.9208
2542378,0.0226,310.9149
2528905,0.0425,292.2555
2469652,0.0395,295.618
2442738.2,0.0177,293.286
2386222.8,0.0155,292.1196
2370360.5,0.0444,290.9525
2328212,0.0405,321.4556
2305303.2,0.0412,319.3073
2143231,0.04,323.9621
1988002.4,0.0401,321.4245
1887735,0.039,320.1089
1472084.9,0.0342,306.0553
1458398,0.0097,300.2238
1458205.6,0.0344,299.0574
1452139.5,0.0356,304.0244
1410650.9,0.0144,300.5255
1406410.4,0.0384,299.3605
1406410.4,0.0168,299.3605
1319179,0.0401,295.5592
1206765.4,0.0425,297.027
1073067.2,0.0199,-118.4951
995380.3,0.044,295.862
938348.94,0.0432,293.2269
926223.2,0.03,-118.1985
923615.7,0.0453,-122.8622
853585.94,0.0441,-120.8272
853326.3,0.0308,-114.9967
845495.25,0.0448,-119.2287
813871.94,0.0318,-113.3982
811055,0.0419,-123.1602
797377.7,0.04,-121.5624
777102.75,0.029,303.2343
765180.94,0.0307,304.9695
748840.7,0.0119,318.3941
743510.3,0.0125,302.6378
723387.3,0.0074,300.902
708538.5,0.0308,-121.3701
699423.2,0.0111,301.4712
697988.44,0.0447,-122.5356
681679.9,0.0333,299.7349
667596.94,0.0339,300.3053
656064.06,0.0437,-121.9112
649723.5,0.0324,-117.2466
646902.6,0.0332,-124.2428
620537,0.0314,298.5695
611390.94,0.0448,-113.7467
580607.8,0.0233,-109.0821
392984.62,0.0043,314.4692
389679.16,0.0286,306.3066
379256.25,0.0077,303.9706
378323.88,-0.0015,309.1065
377721.66,0.0229,305.609
354670.16,0.0266,-113.5188
344072.44,0.0427,-115.8504
339847.4,0.0298,-114.1853
338007.06,0.0037,303.2769
335366.34,0.0402,-116.5164
328189.88,0.0323,301.6381
315047.56,0.0256,300.9437
211774.48,0.0106,311.8217
208625.17,0.0246,309.491
202068.67,0.008,307.1569
177586.69,0.0395,-112.953
177586.69,0.0511,-112.953
172068.12,0.0241,-108.2877
171412.66,0.0253,309.5322
165545.31,0.0073,308.3663
164964.97,0.0249,-107.3017
161201.45,0.0093,307.1997
155204.72,0.0378,-114.2981
153587.56,0.029,303.6584
145534.62,0.0383,321.1992
91536.99,0.041,-92.0256
89326.52,0.028,303.7012
82409.945,0.0366,-110.9358
78521.85,0.0228,-108.4307
74151.984,0.0326,-111.9296
49989.395,0.0087,311.5317
47863.785,0.0252,-102.1253
46925.125,0.0232,-103.2923
42316.895,0.0256,309.4862
41554.25,0.0409,-106.791
41126.453,0.0239,309.1992
40619.062,0.0383,-107.9563
37577.11,0.0097,309.1992
37402.52,0.0279,308.3194
34658.84,0.0386,-108.0437
33593.77,0.0408,-109.2098
29661.088,-0.156,-117.8712
16584.43,0.0194,311.8549
9799.654,0.0366,-101.8891
9622.094,0.0361,-103.38
3085821.8,-0.0013,-129.8012
2867099.8,-0.0022,-134.4653
2853503.2,-0.003,-105.309
2693554.8,-0.0021,-116.6743
2630871.8,-0.0041,-128.3372
2485361,-0.0046,-124.7474
2373153,-0.0047,-133.0014
2205685.5,-0.005,-100.2562
2142773,-0.0094,-136.5005
1835707.4,-0.0029,-139.1308
1746839.1,-0.0047,-132.6045
1668943.4,-0.0046,-131.1186
1631591.9,-0.005,-135.0329
1587888.4,-0.0072,-137.6678
1512899.5,-0.0049,-106.6278
1505399.6,-0.0037,-135.7837
1504625.6,-0.0049,-105.4609
1393137.4,-0.006,-137.2687
1186428.6,-0.0054,-139.2824
1103316,-0.0044,-140.2972
624369.94,-0.0092,-133.4225
450494.38,-0.006,-135.677
312435.12,-0.0057,-136.8429
240471.52,-0.011,-129.5549
185854.19,-0.0091,-133.1442
159124.39,-0.0105,-133.9018
133280.02,-0.0101,-134.3101
105346.77,-0.0131,-121.4081
53380.26,-0.0113,-130.5533
44946.574,-0.0127,-130.5285
34567.855,0.2972,-125.137
31393.61,0.2944,-121.3389
30140.664,0.2925,-122.5053
26734.838,-0.0075,-100.1248
24597.115,0.2945,-123.6722
23788.822,0.294,-120.0819
18126.396,-0.0133,-109.2334
15833.22,0.2953,-121.7889
15238.82,0.2919,-122.1075
14757.48,-0.0119,-127.3828
4434.2334,-0.0115,-125.5348
2978132.8,0.0243,-176.998
2973190,0.0095,-176.998
2970096.2,0.0197,-181.6631
2964412,0.0311,-182.829
2899320.2,0.034,-185.1608
2891588.2,0.013,-185.1608
2868663.2,0.0343,-187.4941
2596147.2,0.0157,-189.8273
2495464.5,0.0255,-173.2054
2486721.5,0.0344,-166.2085
2477557.5,0.0101,-179.0364
2477557.5,0.0147,-179.0364
2363148,0.0072,-174.9353
2362654.2,0.0232,-172.603
2362654.2,0.0067,-172.603
2358646.5,0.0093,-184.8766
2358646.5,0.0305,-184.8766
2355995.5,0.0227,-177.2672
2345647.5,0.0124,-190.9937
2328719,0.008,-181.9332
2328163.5,0.0301,-180.7663
2263181.2,0.0145,-152.5008
2115716.8,0.0194,-186.5978
1975812.9,0.0097,-188.3753
1826543.4,0.017,-181.1074
1780481.4,0.0268,-183.4397
1743652.9,0.0126,-177.4155
1743401.5,0.0304,-166.919
1739339.6,0.0119,-179.7473
1731663.4,0.007,-157.7806
1699295.4,0.022,-157.7806
1673330,0.0118,-184.4133
1633599.1,0.0078,-148.1127
1622112.5,0.0066,-186.9383
1575360.9,0.0295,-186.7461
1505888.6,0.0099,-154.5465
1321245.5,0.0121,-189.0788
1122050.9,0.0113,-152.9228
665927,0.0067,-177.0081
635974.9,0.0245,-172.3993
626404.2,0.0079,-177.0644
506098.28,0.0126,-182.8968
431082.75,0.0123,-184.0064
429022.4,0.0045,-184.0618
419279.6,0.0121,-152.5736
387372.1,0.0117,-185.1723
362242.1,0.0081,-151.4081
285028.25,0.0092,-152.0568
207395.55,0.0036,-174.5343
203758.33,0.0025,-174.1123
167307.9,0.0059,-181.2122
64299.58,0.0066,-149.6132
45259.94,0.0007,-176.7517
24754.842,0.0008,-176.6794
23971.104,0.0183,-175.5126
12393.519,0.0137,-167.5662
11600.782,0.0026,-148.2916
9645.368,0.0087,-171.8656
8631.6875,0.0059,-171.4005
2939539.8,0.2276,513.5539
2938447,0.2012,513.5539
2906237,0.2306,508.8886
2797931.8,0.2274,518.6744
2788585.5,0.2001,515.71
2788585.5,0.2257,515.71
2784145.2,0.2019,516.3417
2750055,0.2279,514.008
2694893.5,0.2312,511.0447
2677905.5,0.2327,504.224
2494794.5,0.2264,538.0454
2469012.8,0.2286,509.3431
2453552,0.2255,543.1636
2447019,0.2239,540.2021
2357325,0.2265,517.2858
2346417,0.1997,513.7869
2341380,0.2418,526.6162
2339636.5,0.2015,520.0617
2330970.5,0.2256,517.7291
2316787.5,0.1913,516.5625
2294758.2,0.2269,511.455
2288157.5,0.2265,511.8952
2129369.8,0.2318,506.7897
2066094.9,0.2326,506.3794
1980880,0.2199,507.2255
1965255.6,0.2269,542.2202
1665360,0.2263,541.7764
1329899.6,0.2207,523.058
1319377.6,0.1977,520.7266
1300235.6,0.2237,521.8286
1286835.5,0.1994,519.495
1285140,0.2215,517.227
1284750.2,0.2404,519.495
1239672.5,0.2241,517.1636
1199019.8,0.2225,512.5619
1162087.8,0.2281,513.664
847470.2,0.2174,547.5502
816309.5,0.3106,511.2216
786873.25,0.2219,546.3199
774848.25,0.3045,506.5574
710922.5,0.1859,533.9301
664354.94,0.307,516.3417
644630.44,0.3076,514.5438
627087.75,0.3078,511.6745
592444.56,0.2031,529.265
571806.6,0.2188,521.1026
565322.6,0.3075,509.8776
530674,0.2,522.835
530674,0.2183,522.835
477760.62,0.3062,516.1194
477476.47,0.2157,517.6026
471256.88,0.2182,518.1695
452141.1,0.3063,513.0613
441895.72,0.3063,510.2882
428515.34,0.218,517.0036
424951.62,0.3073,509.5624
401178.5,0.2185,547.3256
384180.38,0.2174,548.4916
350107.03,0.2068,418.8989
333117.5,-0.004,515.8864
324505.3,0.1927,525.6489
323669.62,-0.004,510.0552
305745.62,-0.0083,508.8886
294761.28,-0.0062,520.3753
291372.03,0.2095,416.7543
291127.06,0.1931,525.3324
285758.28,-0.0077,513.3776
266727.38,0.216,525.6489
265979.44,0.2083,421.8727
258285.58,-0.0057,523.3384
253953.42,0.2093,417.9973
247151.02,-0.0087,515.1753
246607.98,-0.0079,514.008
246160.64,0.2039,439.9027
234074.25,0.2143,526.4981
229329.88,0.2054,419.7531
225978.33,-0.0054,512.6207
223127.67,-0.0049,520.0617
217576.52,0.2072,417.4199
217189.55,-0.0058,511.455
215354.25,0.2158,519.817
201083.8,-0.0079,512.8418
188743.17,-0.0067,513.0613
182291.5,0.2125,520.6668
170758.06,0.2041,441.6987
146884.36,0.2063,442.8658
134206,0.301,521.8916
132906.81,0.203,426.1883
127708.54,0.2159,532.7166
116844.26,0.1989,424.8091
115602.5,-0.0094,528.8901
110876.85,0.2998,517.227
110351.53,0.3025,520.6618
106411.38,0.303,519.495
105059.02,-0.009,519.5595
102313.09,-0.0065,520.6618
101961.27,-0.0063,518.394
100228.35,0.2168,525.7981
96497.27,0.2177,524.5537
94125.51,0.2156,524.6322
57661.844,0.1943,426.915
43924.23,0.196,427.2013
39427.016,-0.0102,524.6004
37410.88,-0.0125,523.4345
33123.496,0.2964,525.7672
32203.281,0.2981,524.6004
30307.092,0.2167,529.2154
29583.87,-0.009,524.0005
29290.229,0.2978,526.3328
27287.195,0.2984,525.1664
26066.703,0.2137,528.3529
26022.07,0.1934,423.7029
24744.412,0.2143,529.5182
21221.867,-0.0142,531.1627
21016.63,0.2985,524.0005
19956.518,-0.0119,531.4797
19473.994,-0.0119,527.9803
19123.578,-0.0108,532.6456
16925.574,0.1944,429.9866
13409.058,0.2148,535.1384
13372.6045,0.2122,533.9729
11396.198,0.1944,426.4888
10576.529,0.2965,532.6456
4706.259,0.1939,451.4063
4072.668,0.194,461.023
2890092.5,,
78971.54,,
27170.146,,
14076.93,,
10417.8545,,
2608784.8,0.0192,94.7001
2605353.8,0.026,102.6723
2587354,0.0031,94.7001
2533825.5,0.0034,98.0093
2441242,0.0139,99.3489
2404028.5,0.0016,123.8397
2344754.5,0.0219,91.2012
2288610.8,0.0449,93.3426
2232686.5,0.0117,90.0355
2177484.8,-0.0138,105.0048
2111050.8,-0.0143,106.3639
2060192.1,0.0395,94.6834
2058270.4,0.006,99.1459
1979865.5,-0.004,100.1633
1961693,-0.002,127.1693
1943402.5,0.0387,95.6463
1877535.1,0.0092,89.8448
1839726.4,-0.0174,116.8421
1806056,-0.018,97.0317
1733692.5,-0.0126,121.3065
1589749.9,-0.0176,102.6437
1539019.6,0.0295,128.3354
1171749.4,0.0202,89.667
976031.2,0.0238,108.571
951504.3,0.0127,105.0721
937944.2,0.0162,111.779
932094.75,-0.0079,121.3996
913849.75,-0.0101,102.4473
880924.7,-0.0033,125.7738
846624.3,-0.0135,105.0721
821372.94,-0.0057,103.6134
786808,-0.0143,103.9057
774461.25,0.0193,130.4851
750621.44,-0.021,111.779
640850.6,0.0276,99.2404
620424.1,0.0038,130.4386
424636.16,0.0378,-341.6425
414185.4,0.0137,-343.9751
411509.34,-0.021,-480.4289
410910.6,0.0043,-492.0916
405823.6,0.0247,-330.2749
405311.47,-0.0119,-343.9751
393220.84,0.0185,-346.3078
393212,0.0129,-341.938
384439.84,-0.0259,-479.5605
383305.66,-0.0212,-477.9627
379324,0.0133,-338.0115
370162.88,-0.0061,-344.2696
368841.5,0.003,-491.2221
364519.1,-0.0309,-481.4607
362003.5,0.0399,-335.6795
360336.66,0.0056,-489.6245
353645.4,0.0101,-325.6107
353130.84,-0.0078,-325.1784
345933.3,0.0094,111.2775
332341.28,0.0072,-348.6404
328854.53,0.0123,108.3481
313056.28,0.0037,-487.0988
311966.75,0.0342,-336.6513
310704.94,-0.01,-333.1531
304878.97,0.0046,-496.7562
304147.72,-0.0209,-481.2687
303387.47,-0.0214,-482.9741
302557.62,0.0103,-341.8469
294973.06,0.012,-342.4832
290309,0.0054,-491.1376
289442.84,-0.0054,-344.179
283455.66,-0.0124,-344.816
283142.84,0.0083,-495.8878
278324.8,0.0072,-345.0092
277634.53,0.0133,-349.8063
259000.94,0.0034,-495.2634
247650.19,0.0095,-494.2895
246767.7,-0.0014,105.4466
231674.39,0.0065,-495.802
212433.17,0.012,-348.314
211017.73,0.0121,-346.1739
167522.77,0.009,-497.596
163744.62,0.0143,-348.9352
154345.44,0.004,-481.726
154343.36,-0.0242,-475.895
153560.61,0.0285,-329.4626
152090.05,0.0207,-327.1305
151478.03,-0.0033,-334.129
151196.34,0.0033,-330.6292
148473.5,0.0254,121.9599
147199.52,-0.0185,-332.9629
137380.1,0.0121,-348.8445
137164.69,0.0314,121.349
137145.08,1.00E-04,-488.0779
136348.88,0.0016,114.3521
132214.92,-0.0083,-335.7987
126181.77,-0.0189,113.1855
124743.31,0.0024,-489.2434
116556.97,0.0042,-488.7257
107528.13,-0.0025,110.853
88734.54,0.0052,-341.1255
74348.31,0.0152,-339.2965
68430.734,-0.0123,-328.2319
66373.734,-0.0078,-768.4994
64301.2,0.0197,107.3554
61997.184,0.001,-481.0137
61357.344,-0.0023,-481.1918
58543.668,0.0009,-482.1792
57683.74,0.0051,-323.744
56539.707,0.0005,-767.2002
54426.875,0.007,-773.169
53968.38,-0.0002,-483.5257
51635.395,0.0145,-764.8679
50291.676,0.0022,-774.3343
50216.69,0.007,-335.4066
44124.207,0.012,-335.2304
41450.395,0.0065,-771.6806
41291.84,-0.0005,-767.5449
38979.168,0.0041,-772.4265
38856.266,-0.0006,-769.5325
35449.7,0.0034,-772.8477
34080.684,0.0045,-771.0434
26537.633,-0.0017,-478.9968
24886.479,-0.0067,-328.3765
22182.922,0.0024,-328.5519
21914.047,-0.0024,-477.6677
18273.553,0.0005,-763.464
18212.598,0.0028,-761.6361
2049007.4,0.0202,18.2943
2003708.8,0.0186,16.1475
1960721.8,0.022,19.4605
1643566.6,0.0181,15.7761
727508.06,-0.0017,-1.7658
65750.66,-0.1451,-1.5321
31123.617,0.0044,5.429
2473427,-0.0014,-66.4067
2305176.5,0,-71.7062
2106159.8,-0.0015,-74.234
1724778.6,-0.0004,-70.8824
1244324.1,-0.0016,-69.6284
1129567.9,-0.0021,-70.7947
802016.06,0.0154,-49.8917
640167.06,0.0169,-51.8755
595876.4,-0.0059,-63.1473
533769.25,0.0152,-55.5745
513788.16,-0.0111,-419.7291
513630.88,0.0006,-420.8952
477028,0.0002,-424.3937
441647.78,0,-421.0135
421845.34,0.0002,-455.7969
417603.53,-0.0018,-424.5117
378779.88,-0.0125,-451.5982
364666.84,-0.0007,-425.1391
362635.66,-0.0003,-460.5327
346852.3,-0.0026,-425.6785
328021.88,-0.0019,-428.3192
320496,-0.0096,-61.9062
296154.9,-0.0008,-460.2498
239021.97,-0.0119,-416.6819
236721.5,-0.0016,-464.4859
205433.81,-0.0089,-56.3782
201263.3,-0.0088,-59.5586
156901.89,-0.0013,-421.4969
140549.08,0.0009,-450.7289
105092.055,0.0094,-66.6438
104181.52,-0.0007,-456.6276
98030.96,0.0097,-68.206
94472.305,-0.0038,-425.6908
90604.305,0.0079,-73.0673
89991.07,0.0042,-67.8115
89752.98,0.0061,-69.3723
87808.27,0.008,-64.0746
84911.47,0.0007,-457.7949
84011.54,0.0087,-65.052
79128.22,0.0068,-66.2187
69320.25,-0.0026,-420.5723
53530.7,0.0065,-58.3149
52544,0.0075,-59.4809
47022.324,0.0064,-66.129
31405.83,0.0029,-62.897
30184.615,0.0002,-61.7306
27605.258,-0.0005,-57.316
19761.166,-0.0006,-29.3217
19088.938,-0.0086,-55.7555
18144.154,-0.0017,-32.0484
17194.816,-0.0029,-425.5817
15382.183,-0.0017,-52.5772
10249.524,-0.0037,-423.8627
9904.178,-0.0037,-457.2935
8791.258,-0.003,-456.3338
8631.022,-0.0159,-51.7514
6725.5117,-0.013,-57.9064
5073.023,-0.0046,-422.5132
3852.6182,-0.0058,-455.9879
1817796.4,0.0023,96.7001
1768343.4,0.0026,94.5653
958115.5,-0.0014,128.0004
601873.75,-0.0215,119.9007
496336.12,-0.008,-243.6328
493089.84,0.0063,-238.9679
483134.62,-0.0174,-245.9653
466820.16,0.0069,-233.3246
465447.47,-0.0089,-241.4882
462584.62,-0.0004,-250.6302
452648.16,-0.0215,-242.6545
452060.5,0.0029,-235.4821
447421.97,0.0252,-240.1462
441265.1,0.0273,-241.3126
426494,-0.0202,-241.3126
417307.12,0.0254,-243.8202
415596.6,-0.0044,-248.4849
389820.5,-0.0048,-244.812
355742.34,0.0228,-245.1649
353318.47,0.0132,-238.0304
351937.66,-0.023,-241.6665
340693.12,-0.0103,112.9104
334632.22,-0.021,-245.0278
318248.22,0.0024,124.8777
290956.03,-0.007,-247.4972
273625.3,-0.0048,-248.5263
189920.33,-0.0135,-240.558
186917.17,-0.0147,-241.7251
181411.83,0.0047,-235.8936
172977.7,0.007,-233.2709
164383.1,-0.009,-239.1021
135028,-0.0062,-240.2685
110361.53,0.0002,-232.8829
104162.04,-0.0106,110.4801
75930.625,0.006,-231.4034
74536.23,0.0114,-230.5499
68013.016,-0.0127,-235.2152
64129.516,-0.0177,-232.8829
64001.24,-0.0015,-234.0484
55924.668,-0.0106,-237.2351
54919.89,0.0079,-231.7165
43409.285,-0.0114,-237.548
35865.73,-0.0112,116.1086
34344.16,0.0044,-229.349
31147.635,0.0086,-225.1529
30100.607,0.0095,-226.3195
27445.453,-0.0193,-229.8177
26967.846,-0.007,113.776
25922.062,-0.0185,-228.6525
21714.062,0.0079,-227.0153
19417.969,-0.0136,-234.0149
16629,-0.014,-233.3182
14597.581,-0.0057,122.0256
2739549.5,,
2640642,,
2602235,,
2504401,,
2357416.8,,
2323862,,
2300713,,
2284088.8,,
2031704.5,,
2024964.4,,
2004785,,
1860615.1,,
1409314.5,,
1362643,,
1281496,,
1058698.1,,
815541.5,,
801600.7,,
778597.3,,
404247.47,,
402463.72,,
235086.95,,
233211.7,,
221595.2,,
207486.25,,
27302.607,,
2708089.2,0.0114,-419.3749
2553934,0.0099,-417.0868
2508085.2,0.0089,-424.0402
2476863.5,0.0104,-414.579
2383581.2,0.0076,-421.7526
2305484.8,0.0079,-427.5396
2296728.5,0.0105,-418.2951
2205311,0.0073,-422.9611
2101775,0.0063,-428.7062
2028032.9,0.0073,-425.251
1956637.4,0.0116,-394.8825
1933227,0.0105,-390.0879
1908256.4,-0.0067,-414.7051
1892400.1,0.0069,-422.7475
1887096,0.0063,-425.4204
1838242.4,0.0046,-426.4165
1813275.4,0.0077,-427.6254
1787868.9,0.0099,-392.5955
1673543,0.007,-426.5856
1416910.1,0.0077,-410.6999
1416639.6,0.0097,-405.3745
1391082.2,0.0071,-413.5378
1295093.2,0.006,-417.0365
1214649.5,0.0057,-420.0286
680897.06,0.0054,-415.473
625955.3,0.0067,-386.0024
602835.3,-0.0371,-414.9241
576736.4,0.0061,-386.3182
543525.44,-0.0233,-425.2078
533863.4,-0.0366,-412.2476
528088.56,-0.0249,-415.7456
502976.28,-0.0248,-421.7526
478170.34,-0.0238,-420.415
468259.12,-0.0252,-417.1292
458005.34,-0.0242,-422.9611
445506.84,-0.0249,-422.9194
438828.34,-0.0245,-424.1261
432453.78,-0.026,-419.5883
407037.9,0.0028,-410.8187
371930.84,-0.0006,-411.9457
229430.2,-0.0261,-408.8736
213418.31,-0.0266,-414.7051
198255.42,0.0036,-409.2245
186822.33,-0.0293,-417.6966
182327.2,0.0049,-409.3176
103037.66,-0.0278,-410.4946
97893.54,-0.0271,-411.66
79878.125,-0.007,-398.4107
76569.36,-0.0269,-411.9741
50998.754,-0.0321,-407.2811
49015.496,-0.0289,-407.3197
36178.31,-0.0018,-401.8005
30752.113,-0.0276,-403.486
21002.555,-0.0278,-404.5599
2683018.2,-0.0011,145.9845
2441136.2,0.0025,149.293
2675623.2,0.0053,-66.1313
2549103.2,0.0043,-61.7711
2092029.4,0.0017,-65.1793
1642068,0.0102,-75.6749
1263690.9,0.0002,-55.128
1239563.2,0.0015,-62.6303
363994.34,0.0023,-38.7355
248100.55,-0.0042,-37.7101
143086.2,0.0019,-38.4082
127106.625,0.003,-61.7315
20730.326,0.0048,-57.155
2635101.8,,
2554176,,
2419539,,
2385429.8,,
2245377.2,,
2185123,,
2173632.5,,
2151471.2,,
2101357.8,,
2042302.6,,
1645293.5,,
1632835.5,,
1619886.6,,
1591109.4,,
1583531.6,,
1481195.6,,
1451837.9,,
1448310.4,,
1414195.4,,
1409697.5,,
1337230.9,,
1285553.6,,
1230478.4,,
1220446.8,,
1070026.2,,
687124.25,,
685165.94,,
685165.94,,
684677.1,,
663349.25,,
620090.7,,
604772.3,,
564238.7,,
521478.1,,
513400.12,,
371691.6,,
368554.4,,
305420.38,,
227853.19,,
226270,,
220284.42,,
219504.5,,
217547.45,,
213619.83,,
209973.11,,
208355.36,,
197084.44,,
196322.31,,
195111.7,,
180044.56,,
160029.39,,
136324.73,,
110423.47,,
97757.03,,
84495.914,,
66102.17,,
50981,,
49908.668,,
45858.984,,
40528.96,,
39027.043,,
34846.84,,
34723.97,,
34501.324,,
33698.434,,
32416.625,,
32367.924,,
31676.182,,
27800.229,,
27475.521,,
27179.422,,
26995.088,,
26879.01,,
26241.195,,
25758.611,,
24909.115,,
24615.193,,
24361.25,,
24220.125,,
22589.307,,
21823.11,,
21318.637,,
19556.547,,
19051.365,,
16980.219,,
14608.934,,
10814.641,,
2629147.5,-0.0258,102.6784
2173651.2,-0.027,119.6961
2160968.8,-0.0042,109.2012
2106587,-0.0134,112.0082
2090366.9,-0.0289,116.6738
2078512,-0.0045,106.1774
2059690.5,-0.0274,117.6453
2025545.4,-0.0054,105.7016
2025402.4,-0.005,107.5183
1998805.4,-0.0046,104.8104
1997071.1,-0.0262,118.0138
1904491.5,-0.0059,102.6784
1901555.9,-0.0031,101.3007
1844287,-0.0052,102.8527
1791589.6,-0.0049,101.3119
1779554.9,-0.0046,98.9695
1676709.1,-0.005,100.5205
1575306.6,-0.0127,118.2402
1551113.4,-0.0079,100.3454
1526688.1,-0.0076,111.2429
1468120.6,-0.0088,113.1008
1398342.6,-0.0088,107.7449
1380084,-0.0095,109.6041
907054.8,-0.013,117.6685
891830.2,-0.035,128.096
799286.56,-0.0124,115.2679
773796.94,-0.0123,114.1699
508688,-0.0228,124.3499
493174.84,-0.0163,118.5191
470215.4,-0.0201,119.7285
457692.84,-0.0143,115.0203
440236,-0.0163,115.0633
270374,-0.0169,119.1767
265863.4,-0.02,121.2955
79543.914,-0.0211,124.5268
51211.273,-0.0206,127.5596
1324130.8,0.0076,-80.3918
364822.38,-0.0023,-74.7717
119864.34,-0.0731,-72.2289
117352.086,-0.0714,-73.3968
110941.38,-0.0716,-72.1522
61396.566,-0.0652,-65.04
39915.125,0.0146,-23.616
37602.266,0.0076,-166.4607
31160.135,-0.0735,-67.1578
31070.037,-1.00E-04,-166.6621
17090.492,0.2511,-23.616
17034.814,-0.0731,-66.2063
15282.181,0.2445,-23.0111
12765.614,0.2196,-97.0882
11390.177,0.2508,-20.8705
11200.065,0.0098,-16.7741
9558.735,0.0279,-89.7258
2554477.8,-0.0088,-240.6507
2348267.2,-0.0178,-240.1971
2329651,-0.006,-234.9967
2322946,-0.0206,-250.158
2248796.2,-0.022,-253.6574
2101236.5,-0.0205,-253.0275
1955975.4,-0.0225,-254.1946
1934046.4,-0.0216,-252.0792
1928056,-0.0204,-242.3142
1924760.9,-0.0105,-245.8141
1902770,-0.0203,-251.6448
1877398.5,-0.005,-231.8118
1755150.5,-0.0231,-255.1435
1528399.4,-0.0145,-224.5015
716612.3,-0.0042,-247.5403
698693.3,-0.0293,-227.7125
496878.28,-0.0249,-251.0401
377232.03,-0.0249,-250.0898
279275,-0.0296,-240.1007
261670.08,-0.0239,-241.8675
216285.3,-0.0226,-246.5323
125050.12,-0.0353,-235.8753
91378.48,-0.0247,-244.0384
45275.332,-0.0256,-236.648
2533092.2,0.004,-328.1231
2437579.5,0.0207,-326.9568
2376795.5,-0.0066,-315.8567
2307966.2,-0.0114,-314.5136
2289318.8,0.0153,-327.3422
2227454.5,0.006,-325.0083
2130126,0.0096,-324.0204
1863266,-0.0095,-317.3902
1712096.4,0.0003,-324.3903
1659839.6,-0.013,-319.7243
837024.44,-0.009,-313.8805
811293.2,0.0078,-316.2128
763266.9,0.0676,-320.3034
709510.44,-0.0152,-315.0471
689696.6,-0.0013,-311.6153
678803,0.0265,-311.5475
654903.2,0.0133,-318.6122
598966.06,0.0049,-325.114
555126.44,0.0246,-310.4487
513560.66,-0.215,-315.2945
488741.34,0.0115,-327.4473
55702.668,-0.2145,-318.8431
43511.64,0.0684,-321.5114
31812.693,-0.2165,-302.3826
19136.863,-0.2203,-313.244
2403321,0.0334,-87.3159
2235302,0.0317,-86.5782
2111126.5,0.0365,-81.3547
1714344.1,0.0254,-85.1951
