Intensity,DB dIM,dRetention
100888.086,,
100659.68,,
100227.68,,
97262.5,,
96614.23,,
50542.734,,
46375.582,,
43432.58,,
41330.07,,
41155.633,,
40910.805,,
40157.297,,
38813.883,,
37847.297,,
36726.375,,
36652.9,,
36450.566,,
36155.246,,
35556.688,,
35284.09,,
33989.094,,
33145.902,,
33003.656,,
31354.928,,
31292.29,,
31155.78,,
30637.734,,
30515.781,,
30509.32,,
29897.266,,
29314.502,,
29302.834,,
29049.404,,
28844.234,,
28681.031,,
28671.088,,
28576.24,,
28397.545,,
27682.479,,
24584.932,,
22954.273,,
22932.943,,
22835.338,,
21040.72,,
111860.47,-0.0048,-226.1937
109638.35,-0.0045,-230.666
103229.03,-0.001,-231.8328
93379.54,-0.0025,-225.9265
89947.53,-0.006,-227.0929
89109.16,-0.0232,-215.4296
84044.41,-0.0024,-225.7137
74737.72,-0.0039,-228.8331
69119.445,-0.0046,-229.4252
65613.66,-0.0056,-230.0002
43769.996,-0.0018,-232.0262
33536.02,-0.0123,-216.5683
30019.275,-0.0085,-217.7349
22543.361,-0.0145,-220.2816
111823.266,0.0201,224.349
109935.35,0.0182,223.1829
98443.83,0.012,218.5178
92846.98,0.0163,226.4893
91265.28,0.0159,224.1565
89761.15,0.016,226.6642
89628.86,0.0182,230.1626
86467.625,0.0132,223.165
85803.484,0.013,221.8249
57319.023,0.0161,222.9636
50376.41,0.013,221.6459
49262.098,0.013,222.8132
48134.676,0.0123,219.4631
111746.35,0.0254,-55.1709
101668.1,0.0248,-51.5292
97860.914,0.0188,-53.0448
97078.21,0.0225,-53.2553
93297.1,0.0225,-54.8453
84353.1,0.0216,-56.0108
62187.363,-0.0059,-39.6302
55400.027,0.0109,-47.7938
53575.13,0.0134,-47.1313
30436.818,0.0012,-40.7698
29468.697,-0.0009,-41.9359
28372.354,0.0035,-42.913
16619.896,-0.0034,-32.8448
15796.441,-0.0064,-31.6788
111526.875,0.0216,-143.888
97553.71,0.0193,-140.4026
89654.09,0.0211,-141.568
85196.64,0.0157,-144.0779
84329.24,0.0195,-142.9125
69745.01,0.0189,-143.088
66716.84,0.0222,-144.1175
39954.64,0.0133,-134.6839
33314.93,0.0139,-137.3152
32620.133,0.0131,-138.482
18417.023,0.0128,-130.2372
18213.41,0.0095,-128.4748
111193.28,,
92621.73,,
80195.68,,
57268.08,,
54572.043,,
51491.234,,
12904.472,,
12283.872,,
111106.25,0.1034,234.078
109638.49,0.1003,235.9981
109385.71,0.1014,237.7243
93310.02,0.1007,234.5141
90527.086,0.0999,236.2079
86210.03,0.1087,235.0421
64732.58,-0.0098,236.4098
62347.87,-0.0128,238.3301
53678.465,0.0939,244.9576
51672.426,-0.0095,235.6801
51360.637,0.0932,245.6145
49500.082,-0.0087,240.0566
49005.723,-0.0105,238.8902
46363.895,-0.0099,237.374
34419.105,-0.0145,246.1239
26598.295,-0.0152,247.9481
25578.666,-0.0142,246.7809
25140.688,0.0869,251.9803
24701.953,0.0871,249.647
23377.51,0.0884,252.1728
21402.99,0.0837,254.506
111088.945,0.0122,-242.8146
105034.44,0.0056,-239.5088
101519.414,0.0073,-240.6757
99755.23,0.0081,-238.8636
82572.38,0.0007,-238.6505
80994.08,0.0066,-240.4054
66562.31,0.0049,-241.5724
35881.594,-0.0069,-231.2604
32519.867,-0.0074,-229.8818
111049.01,,
102950.54,,
90018.29,,
41348.992,,
11971.903,,
111012.53,,
90354.28,,
66790.766,,
64636.7,,
33754.67,,
28347.799,,
24251.037,,
23701.146,,
23077.916,,
110982.71,,
95163.914,,
93135.6,,
91455.04,,
85942.805,,
85901.3,,
60998.566,,
54473.25,,
33540.363,,
28038.664,,
110943.27,,
104988.23,,
101702.9,,
93931.805,,
81281.51,,
76080.27,,
54470.004,,
45809.99,,
41310.84,,
38735.64,,
37861.555,,
37556.844,,
36570.465,,
31427.025,,
31235.674,,
29629.545,,
28412.424,,
28016.182,,
25783.188,,
24368.305,,
23534.744,,
23295.182,,
20665.65,,
20364.87,,
18753.434,,
17805.123,,
16922.348,,
16336.776,,
15712.398,,
15426.909,,
15324.195,,
11669.605,,
110917.16,0.0072,139.1862
110143.086,0.0092,139.3611
106243.96,0.0079,135.8771
89755.23,0.007,139.0082
89472.48,0.0077,142.6435
77151.96,0.0153,154.3476
45288.324,0.0025,148.5775
41916.992,0.0043,148.279
110709.15,,
107293.19,,
104358.73,,
104355.02,,
101241.46,,
95356.664,,
93754.44,,
78479.9,,
77121.51,,
67175.89,,
62729.55,,
58028.86,,
49529.23,,
47873.656,,
45842.547,,
45399.48,,
44552.23,,
44525.2,,
44454.94,,
43369.688,,
43090.953,,
42493.242,,
41383.816,,
40832.254,,
39578.586,,
36645.062,,
33584.867,,
29464.377,,
28475.367,,
26845.188,,
21972.148,,
21882.594,,
19663.072,,
18696.316,,
18358.625,,
17108.514,,
16920.34,,
16169.763,,
16128.731,,
15214.386,,
15210.961,,
15173.3955,,
14993.906,,
14314.206,,
14271.448,,
13533.835,,
12074.919,,
11745.278,,
11475.567,,
10438.707,,
9830.109,,
9807.234,,
9724.6045,,
9478.039,,
9453.891,,
9451.328,,
7972.008,,
6672.719,,
110704.99,,
101788.164,,
95873.836,,
95436.37,,
77941.6,,
46939.83,,
44660.902,,
110700.26,0.0033,-297.8609
97497.15,0.0088,-292.029
92444.69,0.0103,-288.9316
89873.4,0.0055,-291.8104
80352.85,0.0074,-289.6817
75575.28,0.0057,-292.8028
38142.934,0.0039,-283.7219
37365.98,0.007,-284.4127
36420.082,0.0053,-285.5796
23312.135,0.0042,-274.5559
22737.174,0.0027,-275.7223
21191.816,0.0043,-276.889
21181.246,0.0045,-278.0548
17541.459,0.0037,-276.824
110683.57,,
107882.664,,
97849.54,,
86539.234,,
70206.25,,
69653.35,,
60795.27,,
56424.72,,
28674.414,,
28153.803,,
24342.338,,
18270.383,,
18223.611,,
16553.186,,
9820.064,,
110543.836,0.0005,31.9001
107672.6,0.0121,29.425
104926.29,-0.0035,28.2593
103204.9,-0.0018,30.1739
89214.65,0.009,28.5836
86407.88,0.0076,31.5502
84955.34,0.0045,33.8823
59810.05,0.0003,35.6359
58278.645,-0.0063,33.3034
57856.77,-0.0021,37.4585
56943.55,-0.007,33.9592
110531.52,,
101586.62,,
92132.59,,
88222.06,,
76672.66,,
63382.05,,
61817.27,,
61281.297,,
59718.047,,
55110.5,,
54772.91,,
54314.63,,
12335.528,,
110362.25,-0.0304,2.2202
106639.25,-0.0327,3.3859
102423.914,-0.0217,-2.8335
101966.85,-0.023,-1.6669
100215.9,-0.0219,-2.2581
88515.625,-0.0358,2.7315
86482.36,-0.0361,5.0631
83616.77,-0.0358,3.0249
82497.75,-0.0352,3.4447
80927.18,-0.0391,4.6383
80476.26,-0.0367,6.3604
79565.8,-0.0366,5.1936
78024.49,-0.038,2.3051
72585.3,-0.0354,8.0036
71370.33,-0.0361,5.0569
71085.18,-0.0374,6.2231
69444.67,-0.0356,6.8369
64082.2,-0.0278,2.2998
63829.637,-0.0356,6.2121
58053.027,-0.0403,8.7087
52795.137,-0.0398,7.543
38242.207,-0.0415,9.7692
36411.105,-0.0439,8.408
36118.453,-0.044,7.2421
21542.484,-0.043,11.2589
20904.504,-0.0449,7.4133
16574.996,-0.0454,9.3723
110117.29,,
99984.71,,
98195.875,,
97062.44,,
87058.44,,
64151.656,,
60688.066,,
30072.104,,
110019.29,0.015,371.719
105344.375,0.0155,368.2208
95046.77,0.0136,378.6926
90455.35,0.0132,372.3741
82497.81,0.0116,374.9998
82496.2,0.0145,373.8256
63686.215,0.1294,378.2037
58140.844,0.1324,375.2186
43472.992,0.1316,385.6911
37781.71,0.011,382.9553
35274.652,0.0119,386.5492
29151.076,0.1302,379.6571
109938.73,,
106685.97,,
68715.55,,
67955.64,,
66533.25,,
62970.34,,
59557.418,,
56156.176,,
42599.844,,
40047.914,,
39032.125,,
36147.04,,
33289.3,,
32110.24,,
27683.9,,
25485.844,,
11806.016,,
10946.113,,
10445.1875,,
10084.58,,
9901.3545,,
9564.799,,
8837.125,,
7935.6074,,
7896.535,,
6986.1694,,
6097.983,,
109909.46,-0.1283,183.9429
102495.03,-0.1279,188.5924
99462.65,-0.1304,187.2512
92908.28,0.0171,182.7765
85215.02,0.0161,186.0859
82939.51,-0.1267,187.2228
81718.26,0.0165,188.5924
77688.24,-0.1276,187.0742
74354.555,-0.1266,184.7412
65454.703,0.0157,187.0742
63221.92,0.0153,187.2228
59398.05,0.0172,186.0559
29151.475,-0.1276,197.8138
28846.62,-0.1298,195.1908
28370.758,-0.1312,197.5225
27943.834,-0.1355,-194.0772
27850.822,-0.1368,-192.9108
27001.885,-0.1367,-191.7442
26015.396,0.0109,198.9802
25390.084,0.007,197.5225
25234.62,0.0067,196.3563
24854.787,0.0117,197.8138
20627.625,0.0072,192.8574
109882.055,,
43313.53,,
42987.574,,
42015.15,,
41540.008,,
40809.48,,
40801.383,,
40612.918,,
40181.953,,
37326.746,,
37225.402,,
36999.777,,
36832.652,,
36254.703,,
36018.38,,
35626.266,,
35541.2,,
34429.22,,
33899.293,,
33612.723,,
30017.725,,
28639.186,,
28509.547,,
28158.51,,
19850.637,,
19342.352,,
109851.91,,
84153.5,,
70223.42,,
69858.51,,
59750.926,,
54870.7,,
54383.824,,
50684.62,,
39367.242,,
25043.893,,
22167.117,,
19134.95,,
109817.63,,
98591.46,,
89434.04,,
85290.805,,
30202.162,,
26961.479,,
109764.984,,
99201.54,,
92212.5,,
79852.43,,
68573.84,,
62749.406,,
61052.28,,
59997.125,,
59398.69,,
53792.387,,
51182.473,,
49729.293,,
47253.344,,
46433.44,,
44944.406,,
42996.06,,
35371.863,,
31112.82,,
28504.836,,
25047.334,,
23007.154,,
17500.457,,
12088.524,,
109612.88,,
106258.63,,
103002.46,,
100459.9,,
97570.49,,
97318.43,,
94592.31,,
88148.12,,
75426.49,,
63602.05,,
33672.594,,
32760.781,,
31179.32,,
24738.227,,
109466.66,,
102461.73,,
97091.96,,
91345.71,,
90805.52,,
88931.1,,
85966.31,,
73784.3,,
61808.406,,
57785.188,,
53002.918,,
52002.875,,
50387.816,,
49426.99,,
47905.28,,
47121.094,,
12088.2705,,
11842.052,,
11661.958,,
11184.953,,
7028.1167,,
109175.84,0.1425,104.6273
101403.695,0.1423,102.9149
96779.07,0.1466,98.0336
76788.86,0.1412,102.7138
73874.65,0.1417,101.9244
37851.758,0.1398,109.1482
30999.102,0.1343,112.1718
16721.553,0.1364,116.7362
16518.865,0.1359,115.502
16363.8,0.1328,115.5706
109156.98,,
101707.9,,
94600.9,,
77197.28,,
73604.125,,
46646,,
17105.924,,
15783.788,,
15343.222,,
109062.96,,
108819.68,,
108721.54,,
97647.086,,
91281.586,,
84236.55,,
43786.516,,
40125.87,,
37531.82,,
108964.94,,
95904.69,,
93681.33,,
92492.27,,
91926.836,,
91809.71,,
85506.31,,
73304.86,,
68196.2,,
59946.69,,
48078.28,,
44984.92,,
36050.004,,
27893.93,,
27358.693,,
25974.484,,
21303.129,,
108861.31,,
103159.664,,
94697.81,,
80581.65,,
73862.45,,
72141.805,,
60598.484,,
55346.777,,
47673.293,,
38518.56,,
32742.273,,
29449.828,,
24169.146,,
17713.434,,
108835.06,-0.0129,-271.3599
106348.73,-0.0173,-274.4598
104334.23,-0.0208,-274.1685
103984.6,-0.0179,-274.154
97040.63,-0.0106,-272.5185
95373.97,-0.0199,-276.5618
93571.88,-0.0082,-271.8804
88616.09,-0.0186,-276.2331
83956.77,-0.0194,-276.672
83673.16,-0.017,-273.5091
82053.484,-0.0168,-277.4369
73164.72,-0.0075,-278.3148
71456.59,-0.0078,-277.7813
108814.25,,
98246.46,,
81505.61,,
79074.89,,
70119.32,,
69808.59,,
50309.75,,
50139.316,,
49763.656,,
45956.2,,
38087.035,,
37600.484,,
36945.64,,
34079.61,,
33356.66,,
31973.6,,
29689.342,,
28972.264,,
27917.79,,
27632.031,,
25690.545,,
23221.36,,
20597.82,,
15399.164,,
108592.984,-0.0057,78.3728
54424.92,-0.0104,77.6484
54164.74,-0.0158,81.8161
53793.45,-0.011,80.6504
51900.824,-0.0158,90.0476
39794.883,-0.0208,86.2502
38628.758,-0.0269,85.3839
38514.766,-0.0109,84.6623
36913.184,-0.024,85.917
33795.79,-0.0242,83.7982
33569.336,-0.025,90.2909
32498.682,-0.0277,82.3297
26643.648,-0.0245,89.0332
22243.07,-0.025,88.2729
19990.918,-0.0271,89.3285
19410.82,-0.0262,87.1092
8064.1313,-0.0338,95.2723
5737.9897,-0.0305,95.3584
108557.35,0.0069,228.7763
108308.49,0.0058,227.1742
84560.12,0.0008,221.1695
78772.21,0.0009,221.3432
75128.3,0.0014,221.7781
61423.28,0.0006,220.613
58081.297,0.003,218.3288
57732.188,0.0038,219.9383
50803.51,0.0018,215.997
41168.984,-0.0011,225.2683
38801.266,0.0011,222.8716
37607.766,-0.0006,224.101
34181.203,0.002,224.0371
26387.266,-0.0042,226.8102
22479.26,-0.0039,224.4775
21996.447,-0.0076,226.3754
20843.11,-0.0026,227.3758
18766.738,-0.0045,232.6726
17481.73,-0.0061,231.5062
16926.412,-0.004,226.6919
16607.004,-0.0052,225.5253
16411.885,-0.0041,231.4284
16343.534,-0.0041,233.0084
15902.817,-0.0053,229.5088
13206.544,-0.0046,236.1708
108506.36,-0.0247,340.4359
81680.28,-0.0219,338.1263
81028.625,-0.0128,344.9658
79509.78,-0.0184,338.0988
75376.55,-0.0222,341.5261
72184.56,-0.0256,336.9322
70697.93,-0.0132,339.2703
70579.836,-0.0162,335.0945
67214.08,-0.0183,339.7874
46334.83,-0.0235,341.9771
38046.94,-0.0248,338.0416
108469.93,,
106750.9,,
106375.51,,
103857.41,,
35148.734,,
33899.37,,
33863.367,,
32789.574,,
32661.209,,
32427.045,,
31820.594,,
31605.975,,
30713.006,,
30108.969,,
27604.928,,
27436.041,,
26967.414,,
26399.174,,
26294.766,,
108411.07,0.0139,-20.6316
107270.6,0.0328,-28.794
106240.69,0.0194,-29.2298
100898.65,0.036,-31.7367
100278.195,0.0076,-31.7367
93892.77,0.015,-32.2931
89137.59,0.0285,-31.5628
85534.71,0.0347,-32.9033
85241.97,0.0092,-32.9033
80838.36,0.0132,-32.7285
59155.812,0.0288,-34.6273
55166.2,0.1214,-33.4103
52102.31,0.1203,-32.974
44878.47,0.1213,-36.9094
38640.156,0.0178,-30.0375
37397.484,0.0183,-25.3706
27643.734,0.1142,-28.0627
27498.648,0.1152,-28.238
26572.271,0.1151,-29.961
26464.975,0.1148,-31.5628
25147.992,0.1142,-27.0726
23638.766,0.0048,-25.8254
20962.646,0.0091,-28.5493
20210.875,0.0073,-26.8949
19483.496,0.0004,-26.0959
18723.846,0.1178,-25.3706
16207.831,0.0177,-21.1869
15440.833,0.1122,-27.9208
14881.52,0.0043,-23.5192
13319.567,-0.0012,-28.0616
108340.945,,
87738.19,,
85028.234,,
81830.734,,
78112.695,,
72979.875,,
70099.76,,
27929.643,,
27676.963,,
26630.516,,
26464.38,,
25778.094,,
24432.771,,
23243.68,,
20198.55,,
17571.512,,
17064.371,,
108123.445,-0.0251,-242.4497
96453.59,-0.0333,-241.2133
96433.086,-0.0295,-240.6594
93764.52,-0.0294,-241.4012
93610.125,-0.0021,-239.355
93459.79,-0.0214,-243.302
93221.98,-0.0252,-241.8072
93017.15,-0.0287,-242.5673
92858.086,-0.0263,-242.1606
92543.414,-0.0214,-244.6469
90062.88,-0.029,-241.8253
89682.15,-0.0341,-242.379
88027.94,-0.0173,-248.6847
85870.93,-0.0336,-238.4472
82329.63,-0.0256,-242.9692
79969.72,-0.0269,-243.3265
79960.6,-0.0274,-243.0601
79646.87,-0.032,-239.6138
78427.32,-0.0214,-245.8133
78422.41,-0.0257,-245.9493
78236.84,-0.0312,-240.7802
76992.91,-0.0253,-246.8012
76271.08,-0.0272,-248.1456
75647.32,-0.0195,-249.2015
75049.63,-0.0274,-244.1402
74459.96,-0.0297,-242.9981
71522.05,-0.0132,-261.0612
71001.31,-0.0259,-242.5424
70575.234,-0.0249,-259.8944
57411.168,-0.0327,-236.1179
55091.703,-0.035,-237.2845
53877.312,-0.0335,-235.949
38003.516,-0.0319,-238.2806
108034.56,,
103923.6,,
102252.81,,
96593.35,,
94987.26,,
91150.02,,
89789.71,,
89486.055,,
88523.555,,
87060.58,,
73839.23,,
73689.67,,
66994.24,,
51253.145,,
48690.766,,
47746.668,,
41967.28,,
41910.223,,
40143.293,,
40031.46,,
39034.363,,
29965.58,,
27301.748,,
20564.662,,
19481.184,,
18607.69,,
17925.67,,
16326.137,,
16261.008,,
10576.058,,
108019.85,0.0113,415.2723
105202.84,-0.005,418.5219
101426.02,-0.0026,417.3551
92179.54,-0.0054,416.7316
87708.28,-0.0077,416.4396
87677.586,-0.0118,417.8966
77199.305,0.0096,414.1059
74829.06,0.0122,415.5652
74191.016,0.0076,421.6722
69993.05,0.0108,417.3551
65649.21,-0.0017,416.2445
62444.855,0.0066,430.1839
59290.043,-0.0121,422.8382
57866.3,0.0122,418.5778
56649.426,-0.0091,419.3399
48620.832,0.0137,422.076
46397.074,0.0161,417.4118
44228.41,0.0084,415.0791
39666.07,0.0096,414.6749
30879.178,0.009,249.6593
30653.404,0.0091,251.9902
30103.182,-0.0113,423.2419
29511.791,0.01,248.492
29296.654,-0.0079,417.958
28390.867,0.0062,419.9552
28174.719,0.0089,253.0919
28105.4,0.0081,251.9264
27949.104,0.0081,250.7602
27052.307,0.0066,249.5934
24988.428,0.0096,252.7632
23947.984,0.0078,253.9291
22098.86,-0.0027,416.7902
19115.553,0.0058,419.1239
17583.418,0.0141,-2.4206
16198.817,0.0078,251.8348
10859.315,-0.0109,415.6243
6523.8423,-0.0126,424.3058
107973.74,0.0075,256.4605
103529.34,0.0115,252.7197
101579.37,0.0032,258.5736
99805.375,0.011,251.5529
98649.15,0.0117,251.6966
89405.52,0.0027,256.83
89309.54,0.0002,260.0432
86277.09,0.0055,256.1678
84889.98,0.0045,255.2932
84717.44,-0.0004,261.5106
84580.71,0.0002,262.6772
84308.29,1.00E-04,260.3447
83874.88,0.0004,264.1118
83531.234,0.0006,258.8771
82637.77,-0.0009,257.7105
82515.05,-0.0009,262.9445
78767.31,-0.0014,261.972
74967.945,0.0021,262.5097
74518.72,-0.0018,258.472
69337.58,0.0007,261.3433
68205.93,-0.0041,264.5041
63052.906,-0.0036,263.3375
43271.695,-0.0029,260.5175
34631.99,-0.0082,265.4123
34342.08,-0.0048,267.0289
28506.475,-0.0141,267.8534
23995.748,-0.012,268.0994
107967.97,-0.0056,-57.3035
107864.28,-0.0063,-56.6908
107110.76,-0.0055,-57.8897
94024.06,-0.0051,-59.6349
69425.32,0.1071,-56.6908
68280.31,0.1059,-56.7229
67898.04,0.1064,-57.3035
66662.516,0.1065,-57.8574
42202.297,-0.0109,-50.0223
41182.996,-0.0107,-47.2588
40831.65,-0.0109,-53.0683
40674.758,-0.0111,-51.1892
39688.812,-0.0095,-48.4245
38563.28,-0.0077,-56.632
38245.305,-0.0125,-49.9978
38188.82,-0.0115,-49.9058
37572.76,-0.0128,-49.3876
37059.15,-0.0119,-49.5914
36408.305,-0.013,-45.9263
36333.54,-0.0117,-53.2471
36079.547,-0.0183,-46.3076
35469.84,-0.0102,-54.4141
35448.42,-0.0106,-50.7568
35346.207,-0.0185,-47.4744
35260.023,-0.0129,-49.1432
34818.367,-0.0059,-56.1191
34739.266,0.1032,-52.0807
34679.535,-0.0114,-51.0722
34425.145,-0.0111,-48.4815
34317.87,0.1025,-50.7358
34099.02,-0.0135,-47.092
33389.75,-0.006,-54.9527
32895.273,-0.0121,-53.521
32134.662,-0.0138,-48.259
31683.662,0.1015,-53.0683
31196.492,-0.0113,-48.8065
30953.309,0.108,-54.9527
30384.963,-0.017,-44.7102
29636.527,0.1052,-56.632
28784.61,0.1013,-47.6896
28333.205,0.0998,-46.0922
27970.031,0.0958,-49.9978
27238.125,0.1016,-53.2471
26820.695,0.1,-50.0223
25322.104,-0.0153,-49.2661
25308.59,0.0998,-54.4141
25220.408,0.0984,-48.4245
22496.633,0.0969,-48.7395
22185.102,0.0986,-52.3553
21804.22,-0.0176,-44.5328
20166.506,-0.0186,-41.0467
19684.89,0.0995,-49.3876
19262.082,0.0989,-48.2224
19126.875,-0.0195,-42.2001
18959.857,-0.0182,-44.5463
18943.31,-0.0192,-43.3788
18371.344,-0.0175,-43.3671
107919.98,,
96311.51,,
48099.543,,
43102.93,,
34664.71,,
27986.193,,
26623.115,,
107823.414,,
105363.336,,
101669.1,,
101262.77,,
100239.18,,
96728.875,,
92902.1,,
90306.06,,
88967.91,,
86954.71,,
86943.33,,
86757.22,,
85929.04,,
83274.6,,
82210.16,,
80912.36,,
76887.59,,
76746.82,,
74450.54,,
70290.64,,
65794.1,,
56436.316,,
47186.934,,
43067.777,,
42684.324,,
107813.24,,
102031.62,,
97306.84,,
92183.54,,
89769.41,,
87239.86,,
78460,,
35866.785,,
34363.445,,
33658.426,,
32848,,
32275.791,,
32035.852,,
31285.953,,
29989.28,,
28740.572,,
28361.479,,
28154.506,,
27997.102,,
27925.193,,
27645.12,,
26588.6,,
25678.334,,
25264.818,,
107754.77,,
96079.96,,
89592.75,,
89208.586,,
84642.02,,
75006.92,,
52409.895,,
50610.17,,
47763.51,,
41861.875,,
29524.822,,
27077.734,,
26268.344,,
22471.672,,
22307.986,,
20141.2,,
18166.688,,
10516.2705,,
107622.555,,
104604.195,,
99844.375,,
91831.29,,
75764.89,,
73641.46,,
70689.414,,
66796.76,,
63961.363,,
54470.902,,
53049.207,,
50363.566,,
47447.51,,
40213.496,,
32807.78,,
31445.865,,
31442.342,,
31283.865,,
28649.414,,
25033.562,,
107549.664,-0.0026,166.3332
106378.98,-0.0011,167.194
103660.71,-0.0041,166.3881
36699.61,-0.0032,173.6279
36558.406,-0.005,174.4695
34929.95,-0.0073,175.1767
34451.812,-0.0046,173.3031
34247,-0.0071,173.3413
33551.953,-0.0081,174.507
31292.045,-0.0045,174.8039
31236.186,-0.0032,170.1292
30831.033,-0.0033,172.1459
29927.494,-0.0052,173.6382
29863.969,0.0015,171.754
28962.588,-0.0053,173.7293
28560.162,-0.0034,168.6479
107233.71,,
100686.96,,
98921.76,,
87409.375,,
84447.805,,
80507.7,,
59194.547,,
56848.62,,
56527.613,,
56448.48,,
55348.754,,
28370.266,,
28306.13,,
26560.78,,
107198.875,,
98054.62,,
97965.26,,
97915.97,,
79287.68,,
69753.26,,
40978.234,,
39179.645,,
36231.52,,
23560.62,,
13820.102,,
107166.57,-0.0104,-267.8022
103260.055,0.0089,-273.6314
94896.27,0.0134,-274.9878
90313.06,0.0118,-272.1184
58244.92,0.0084,-264.5243
47977.312,0.0115,-265.6893
47740.34,0.0118,-266.2194
31578.008,0.0029,-257.458
27883.588,0.005,-256.3683
26826.385,0.0062,-258.7009
106505,0.0147,322.3567
104937.695,0.0162,323.4936
92286.96,0.0113,321.7484
44879.78,0.0198,324.0985
44298.766,0.0197,325.264
44012.17,0.0145,330.1941
42942.363,0.022,326.4308
42332.547,0.0186,324.6011
41614.62,0.0143,323.4345
40112.1,0.0099,327.8613
39596.47,0.0115,330.8293
39197.21,0.0195,331.8148
37922.562,0.0164,332.9817
37306.92,0.0746,325.2468
36866.15,0.0127,330.6246
36005.97,0.0764,325.8264
35609.84,0.0121,329.3015
34435.637,0.0144,331.6347
33645.246,0.0097,329.0524
33643.766,0.0169,330.4669
33595.695,0.0106,329.6636
32644.51,0.0087,330.309
32598.492,0.0758,324.6895
32166.916,0.0242,318.7161
29030.406,0.0107,329.4582
12419.597,0.0686,331.3609
10048.553,0.063,332.6404
106400.34,,
91656.47,,
