Library Decoy Hyperscore,One genome Decoy
9.036,15.631
10.306,14.957
12.678,14.137
10.536,16.911
10.041,14.926
8.175,15.646
11.464,18.154
10.687,13.706
10.486,13.404
10.373,13.015
8.323,14.023
8.388,18.379
8.245,17.395
10.371,17.848
10.298,11.609
11.497,21.209
8.915,15.563
11.458,15.824
9.385,13.83
9.509,16.73
9.432,16.847
8.947,11.286
8.608,13.548
9.649,14.654
10.252,15.229
9.973,13.657
9.974,15.113
11.079,12.617
10.826,15.566
10.069,15.617
8.021,15.634
11.949,13.332
11.065,14.854
9.969,13.696
8.544,17.388
10.559,14.137
15.007,15.151
10.904,15.586
10.331,15.081
9.934,15.2
7.594,14.916
10.023,15.258
11.187,15.066
8.207,14.949
10.17,13.58
10.585,16.895
9.488,14.694
8.269,15.606
9.078,15.28
8.484,12.112
10.488,16.987
10.258,19.776
8.526,17.334
13.386,15.156
13.001,17.681
9.327,13.293
11.001,15.838
9.456,16.771
10.449,16.509
9.515,13.671
10.507,14.769
7.737,15.025
8.749,16.342
10.14,13.264
8.863,14.569
9.622,17.112
12.579,14.515
10.316,12.509
8.56,11.043
8.247,16.188
9.032,15.28
7.021,15.662
8.282,14.685
8.396,15.16
11.223,16.541
8.425,15.112
11.142,17.287
10.202,14.761
12.509,16.572
9.412,14.551
11.663,13.472
10.805,17.077
7.698,15.653
7.251,15.776
10.894,13.637
7.43,15.174
10.381,11.948
7.902,12.937
8.517,15.848
9.699,15.136
9.833,13.801
12.169,13.695
11.013,13.229
9.999,14.187
7.996,16.546
10.995,18.317
8.879,17.32
7.752,12.153
7.895,17.097
9.835,16.224
12.378,15.994
7.694,15.423
10.213,17.288
9.239,14.485
7.866,16.21
11.281,16.857
8.035,16.618
9.187,17.606
12.331,15.337
10.49,16.479
10.475,14.08
9.284,13.969
8.325,14.167
10.872,10.997
7.853,17.824
10.664,17.929
7.726,11.139
8.934,13.991
10.954,14.901
9.348,14.186
8.375,14.429
11.157,15.11
8.879,16.532
7.986,14.61
7.886,15.679
8.705,12.923
9.624,11.99
8.599,14.268
9.671,12.527
10.596,14.175
8.29,16.742
8.839,15.293
7.745,16.622
9.449,15.247
9.616,20.503
8.514,15.768
7.683,15.94
10.216,18.437
8.514,11.236
6.618,14.79
6.257,18.431
9.518,14.891
10.775,15.827
9.429,15.558
8.391,15.424
11.323,15.046
9.733,17.563
8.949,14.166
7.55,13.102
10.416,21.023
10.182,14.017
7.401,11.598
9.909,14.222
10.595,11.985
7.523,14.598
8.1,16.484
5.391,12.383
9.744,15.734
9.571,13.475
7.866,16.545
8.631,11.285
9.772,11.004
8.521,15.462
7.018,15.067
7.79,15.183
9.341,17.35
7.042,13.131
10.925,16.358
9.562,13.165
8.673,16.171
7.446,14.512
7.939,15.085
10.616,19.559
7.68,13.754
11.62,13.811
8.453,14.805
7.71,13.839
9.877,16.118
11.042,18.231
10.232,17.115
9.961,13.648
7.113,13.747
6.616,15.653
6.079,15.387
6.368,13.798
6.045,17.191
5.367,16.649
11.572,16.141
6.112,17.289
10.669,16.758
8.937,16.266
6.041,17.59
10.896,12.305
6.862,17.205
10.044,15.218
11.117,10.345
9.305,15.397
9.622,12.239
6.963,16.572
7.965,14.488
10.787,13.942
10.145,17.331
6.917,14.699
7.151,18.102
6.382,14.542
4.07,14.546
4.495,15.708
9.263,15.774
8.828,15.634
8.416,15.729
10.064,14.163
8.082,17.091
5.974,12.143
4.934,15.614
9.473,16.902
6.749,10.128
6.03,13.112
8.249,13.29
9.787,15.235
11.147,14.055
10.184,15.974
4.556,16.922
9.782,15.793
9.626,14.304
7.091,15.139
7.179,19.03
8.645,13.519
8.183,16.27
10.186,9.013
8.447,13.769
8.498,8.36
7.254,14.021
5.977,13.595
8.623,18.804
8.659,15.321
9.71,15.903
4.83,14.808
9.248,15.653
8.494,20.583
7.213,16.523
8.396,15.055
8.409,13.222
11.254,16.809
9.478,16.951
6.368,11.088
8.898,19.362
6.194,13.097
10.007,15.517
11.281,14.763
9.823,11.189
9.644,10.651
5.302,16.063
10.575,11.372
8.808,15.763
8.82,17.893
8.41,14.495
10.356,15.543
9.956,13.226
9.328,14.741
8.914,13.418
8.659,18.271
10.041,16.335
7.169,18.677
8.985,13.311
8.918,17.505
5.927,11.95
4.567,11.079
8.995,13.041
8.911,12.494
8.534,14.657
7.814,14.052
5.078,16.811
9.76,16.798
6.933,14.069
7.156,12.66
9.871,15.459
6.846,15.487
8.585,14.94
5.665,16.114
10.258,14.175
7.587,15.756
9.782,12.972
5.55,16.815
9.504,15.471
10.321,17.135
9.35,12.077
7.416,15.625
10.732,13.042
7.523,16.255
8.245,16.705
10.66,15.73
9.524,15.017
7.479,15.385
9.8,15.007
6.788,14.313
6.92,12.156
10.359,12.704
7.655,13.143
9.074,13.24
9.021,17.602
9.506,14.508
9.351,16.92
10.27,16.529
8.702,13.884
7.92,15.102
9.766,13.863
6.364,13.991
8.296,11.001
7.21,15.024
6.274,14.749
11.121,16.929
7.991,10.153
9.649,15.664
8.07,16.117
8.346,14.248
9.409,15.209
8.433,11.356
10.164,17.268
8.187,12.014
8.997,13.264
8.502,13.659
9.339,13.576
6.619,12.027
7.401,11.35
9.442,12.958
5.727,11.391
7.317,14.76
10.032,11.107
8.003,12.168
11.337,14.538
8.922,13.888
7.276,13.233
8.776,13.788
9.84,15.496
8.883,14.112
9.971,17.971
8.812,13.755
8.382,11.28
9.685,12.725
9.012,18.49
9.899,14.124
8.515,10.768
7.46,12.342
9.937,16.956
9.807,13.481
7.342,12.492
9.928,13.782
9.447,14.998
6.443,12.733
7.852,11.191
10.36,14.929
8.982,11.458
10.613,18.643
9.039,8.673
6.767,19.004
10.005,17.238
9.709,14.279
5.736,11.764
9.951,13.443
11.265,15.064
7.588,14.294
10.169,11.581
7.967,13.673
7.221,11.334
8.727,13.709
6.563,17.45
9.846,14.349
9.34,16.596
9.269,13.895
14.201,16.616
14.138,12.43
8.558,13.63
8.798,14.435
10.839,19.376
7.834,13.231
8.603,15.681
8.852,15.079
7.262,15.489
8.95,14.652
8.969,9.402
6.173,14.337
7.82,13.662
8.811,20.611
7.081,14.381
8.536,13.058
9.794,8.534
7.374,10.022
8.359,11.24
6.279,9.739
8.186,13.783
8.746,12.887
10.648,14.716
10.959,18.99
10.712,15.289
9.925,10.363
8.3,8.539
7.623,14.988
7.067,17.108
7.688,16.582
9.138,17.134
9.312,18.197
8.49,11.26
11.408,15.551
8.158,16.484
7.615,12.535
5.527,14.307
7.572,15.424
11.561,14.881
9.724,10.851
5.269,17.673
11.092,16.382
9.137,8.571
8.205,17.889
8.093,16.453
9.771,11.792
10.038,14.823
9.803,11.004
8.405,15.518
8.677,14.737
8.912,13.419
10.651,15.575
8.253,13.074
8.906,14.739
5.45,13.649
11.511,11.451
10.801,14.91
9.798,13.628
8.813,16.636
9.241,14.175
7.868,12.8
8.23,9.612
8.447,13.671
8.834,10.072
8.897,14.815
8.746,13.868
9.743,15.174
10.233,15.403
8.631,12.024
9.825,13.749
8.079,11.164
9.734,16.661
9.797,11.214
8.516,13.43
9.263,18.783
7.84,13.854
8.169,14.38
8.445,10.103
5.646,18.911
8.608,15.423
8.814,8.659
9.11,9.649
10.48,13.268
8.054,19.022
9.18,14.925
9.398,16.478
10.229,13.308
10.188,10.756
8.148,15.18
6.952,15.254
7.32,15.625
9.773,18.811
5.719,20.126
8.045,15.016
7.63,12.15
9.747,16.565
10.118,12.03
10.68,18.736
9.038,15.401
9.328,15.189
11.097,15.162
10.192,13.455
8.672,15.129
7.983,17.47
7.298,14.276
10.94,13.67
7.971,11.231
10.808,11.343
9.666,15.097
8.814,14.231
10.133,13.929
8.964,16.849
9.496,15.18
7.667,15.316
6.878,17.337
8.56,12.943
9.129,13.204
7.491,17.298
8.59,14.095
6.141,14.285
10.618,15.554
9.584,14.004
10.879,13.698
6.932,14.476
10.74,12.839
11.444,13.432
11.947,13.255
10.569,9.35
8.345,10.767
10.847,13.859
8.118,15.157
11.377,17.052
7.555,17.073
8.145,13.397
6.664,21.065
8.546,17.587
11.221,13.233
10.798,16.924
8.185,17.522
9.172,15.556
7.892,16.652
11.482,15.318
7.396,11.019
7.403,13.541
8.33,19.049
8.318,14.296
9.221,16.988
11.877,17.524
5.669,11.822
8.934,16.456
8.913,15.056
9.246,13.568
9.648,13.944
7.913,16.896
8.575,16.175
7.89,15.804
6.021,15.832
7.386,11.738
10.098,14.783
7.247,15.87
7.917,17.032
7.355,17.461
10.47,13.786
7.328,16.659
8.601,17.709
8.858,19.408
8.659,13.918
10.342,13.578
8.477,14.999
9.622,20.535
8.428,16.126
8.358,13.454
7.854,10.389
11.348,11.51
10.17,15.032
10.433,13.343
10.089,13.406
8.683,13.632
9.586,14.308
7.677,14.574
9.742,15.359
9.263,14.18
8.034,19.339
10.79,13.466
9.094,10.213
8.687,14.764
8.393,12.034
11.317,13.054
10.339,13.277
8.987,14.169
9.222,18.447
9.351,12.251
8.464,14.38
9.254,14.113
6.333,13.197
10.569,15.239
7.984,13.279
6.484,12.304
8.876,11.693
9.242,15.756
9.131,13.388
7.441,15.541
11.027,14.533
10.448,17.419
8.576,11.373
8.704,12.013
8.15,10.607
9.596,16.933
8.252,16.746
8.472,15.337
7.873,15.448
9.993,9.396
7.487,13.332
7.951,12.586
8.339,14.965
7.877,16.662
8.741,16.841
8.578,13.684
6.93,8.326
9.233,13.221
8.718,9.169
8.199,18.609
8.749,16.745
6.498,12.283
9.064,9.377
9.078,13.702
9.994,10.357
7.08,14.743
8.685,12.467
7.513,19.356
9.773,13.284
6.753,11.396
9.031,11.918
7.434,11.63
8.02,10.032
9.132,10.306
9.892,16.765
7.448,12.147
9.65,12.602
9.845,13.293
8.196,19.677
8.504,16.694
8.953,13.327
8.549,11.252
10.824,15.231
7.693,17.577
9.086,11.467
7.884,17.878
9.286,13.785
9.019,15.131
9.886,17.228
11.602,15.161
8.608,13.609
6.325,15.727
7.39,15.619
7.914,14.311
8.175,10.371
9.029,14.06
8.379,16.633
9.855,16.534
7.55,14.19
10.859,16.926
11.238,10.458
7.569,13.514
9.18,13.699
9.536,15.714
8.817,15.171
8.516,12.011
10.173,13.755
10.047,15.914
10.979,11.33
10.54,8.911
8.835,15.607
9.845,12.886
8.645,15.185
6.384,11.152
10.665,15.4
10.456,15.564
8.31,13.791
10.841,9.624
8.188,15.666
7.593,11.504
9.579,15.251
8.859,16.611
8.882,16.188
7.064,13.017
9.449,13.678
9.154,15.319
7.82,17.335
8.168,11.856
8.149,19.135
10.845,11.034
8.975,12.632
8.341,14.575
10.093,15.602
8.182,14.328
7.959,15.62
6.37,13.814
7.447,17.129
8.129,14.334
8.871,13.58
8.873,13.21
9.101,13.925
8.367,15.415
9.049,13.126
9.096,11.429
9.195,13.042
7.228,13.72
8.444,16.373
11.688,13.464
10.32,13.709
6.078,19.112
9.734,13.146
8.613,16.722
4.708,13.123
8.837,11.606
11.015,11.155
8.078,11.2
9.977,17.864
8.739,10.7
13.774,15.123
8.675,17.257
8.688,17.161
6.603,14.466
9.517,17.096
8.596,16.815
8.251,16.762
8.291,11.519
9.853,16.609
9.004,13.075
5.968,11.391
8.493,9.07
8.72,11.225
8.857,12.874
8.109,11.849
11.479,13.208
8.197,10.72
8.279,15.262
8.341,13.764
8.151,13.556
10.792,13.401
8.753,18.29
8.386,15.575
8.188,10.043
3.808,11.499
7.857,14.508
8.416,10.249
8.788,12.503
9.997,8.767
10.656,10.364
9.272,18.508
8.998,15.485
8.508,12.384
9.749,15.466
8.999,11.549
7.877,14.113
9.084,13.901
11.105,10.781
7.927,15.889
7.196,12.929
8.226,10.567
8.432,15.97
7.92,11.586
8.68,12.297
9.609,11.403
8.916,15.075
7.978,10.273
7.872,15.749
8.853,16.118
10.215,14.3
8.364,15.453
7.939,14.494
7.496,16.9
11.317,13.032
10.668,15.071
8.062,15.369
9.561,13.74
8.943,11.082
8.485,10.239
8.891,12.973
9.817,9.68
8.177,15.231
6.455,13.657
6.491,18.836
9.503,10.942
10.117,14.472
10.084,13.479
8.516,12.875
7.86,10.444
10.656,16.448
8.655,15.446
8.712,13.807
9.45,11.768
10.473,14.466
8.891,11.661
9.308,14.204
7.045,15.018
8.795,13.403
8.204,15.552
9.481,10.274
8.205,19.537
10.272,16.056
9.99,14.69
10.227,18.398
10.961,14.809
5.123,13.803
7.791,8.41
10.753,14.217
10.695,14.525
10.014,16.52
10.243,13.906
9.31,15.676
11.741,14.901
8.909,12.66
5.141,11.056
11.257,13.657
8.456,13.319
7.619,15.258
8.561,15.696
7.951,11.496
8.666,17.382
9.607,12.732
8.838,12.944
5.297,13.206
11.797,17.386
8.097,14.53
8.659,16.125
9.396,17.695
8.082,10.495
7.814,14.731
8.703,8.314
8.986,15.716
8.729,10.298
7.496,17.214
8.557,9.645
6.836,13.311
8.613,17.023
9.417,15.032
8.273,14.485
10.304,10.466
7.355,11.692
5.774,13.628
9.551,12.006
8.476,13.34
8.52,12.017
9.325,15.175
6.695,11.513
8.798,14.6
9.92,15.092
8.921,15.021
11.79,16.872
12.09,13.921
8.173,16.853
8.221,14.317
9.006,15.932
7.867,16.339
10.111,15.869
9.327,9.94
7.89,15.215
10.97,14.766
8.806,17.42
7.94,11.415
10.037,19.513
12.276,17.643
7.673,12.422
10.616,11.441
11.172,10.225
7.966,15.42
6.803,16.395
7.787,14.702
7.945,17.048
10.362,13.194
8.456,9.299
7.129,11.704
9.216,13.096
11.567,15.495
9.239,12.47
9.738,16.212
9.336,12.571
8.589,9.146
9.646,11.751
8.24,14.502
10.446,15.585
6.386,12.69
7.594,13.18
8.499,18.235
8.471,11.808
8.692,13.305
9.368,14.028
13.969,15.531
8.482,10.591
9.7,15.942
8.284,11.584
8.894,14.803
10.325,12.755
11.132,14.982
9.976,13.75
8.723,12.93
12.08,15.46
10.563,15.685
7.295,17.216
9.847,15.463
6.751,14.686
9.112,13.947
7.787,18.601
10.585,15.636
11.53,19.107
7.314,14.419
7.241,15.247
8.379,19.308
7.547,17.361
10.32,14.129
10.381,13.491
3.902,12.006
7.755,16.148
11.588,10.036
8.921,11.06
9.854,14.405
8.447,11.583
10.262,14.653
6.04,15.488
8.564,16.925
5.324,13.815
8.51,14.813
9.526,13.447
8.718,16.994
8.495,13.042
8.046,13.65
9.693,13.483
9.681,11.47
10.536,18.209
5.324,14.014
8.649,11.097
9.661,13.881
8.553,15.007
11.984,19.225
9.367,14.788
11.805,11.334
7.091,12.067
6.919,13.09
11.728,14.953
12.271,11.632
9.508,16.039
9.033,17.743
8.115,13.362
8.332,16.758
11.627,13.547
9.897,15.326
10.109,15.486
7.799,12.524
10.164,15.621
10.202,11.116
7.894,15.404
8.018,14.396
10.339,10.481
6.012,14.463
9.025,10.474
9.869,16.689
9.647,13.655
9.604,11.655
7.917,15.567
6.697,16.503
8.801,11.639
9.477,14.767
7.183,16.643
8.687,13.834
9.4,13.675
11.366,15.589
9.448,14.452
10.185,11.034
8.388,11.605
8.922,10.581
11.199,15.826
7.92,10.515
10.433,13.871
7.708,14.257
4.531,15.34
8.334,17.816
7.931,10.827
7.353,15.751
7.397,12.92
11.053,17.399
10.504,12.942
7.137,17.872
7.965,15.628
10.592,11.148
9.662,18.994
9.509,16.881
9.015,11.464
10.335,12.559
9.007,16.571
7.039,13.232
8.259,10.426
5.396,13.293
10.552,12.631
10.137,9.77
10.426,12.179
5.476,9.286
8.882,13.708
10.785,14.78
9.638,10.749
9.726,16.021
6.476,17.195
10.251,10.495
9.982,11.895
8.559,14.259
8.948,12.001
10.134,15.958
7.117,16.085
7.343,10.06
8.787,17.528
8.639,14.063
8.435,13.149
7.138,17.285
9.326,16.654
9.376,8.198
6.644,8.825
8.239,10.808
9.659,19.44
9.016,10.632
9.014,12.209
6.267,12.584
8.694,11.677
9.98,13.474
9.253,15.164
8.221,13.3
7.17,11.6
8.782,12.964
9.166,15.344
6.925,16.744
5.96,14.209
5.761,19.081
8.506,11.824
8.6,15.317
8.027,15.166
8.692,11.413
7.804,12.361
9.922,15.262
8.445,19.476
10.339,10.69
10.047,9.683
9.02,15.419
8.654,10.061
7.683,14.513
6.457,15.806
7.734,11.026
9.983,10.625
8.911,17.63
10.795,13.311
8.41,18.958
7.588,12.69
8.857,14.964
6.861,12.745
7.03,12.513
9.428,10.053
7.183,13.204
8.367,12.3
8.139,17.332
7.229,12.935
9.809,8.752
9.301,15.671
8.546,10.406
9.656,11.276
9.62,14.385
8.499,14.809
10.793,10.841
7.006,18.679
8.632,11.858
8.168,12.625
8.644,11.818
12.6,15.1
8.536,10.915
7.11,14.991
9.985,14.292
7.51,9.131
3.788,10.801
9.79,16.264
8.916,10.485
8.983,16.651
8.917,13.67
9.831,10.802
8.808,15.235
8.216,18.686
10.341,9.736
10.063,13.825
9.865,10.485
6.464,11.883
8.323,17.39
10.096,13.911
8.431,10.126
9.364,15.437
9.71,16.743
8.609,14.034
8.662,14.363
9.064,13.73
9.568,13.926
10.46,16.658
10.721,14.397
6.826,15.969
11.865,15.066
5.386,11.114
7.626,15.944
8.732,12.423
8.324,10.222
10.585,10.711
9.053,14.519
9.364,15.017
8.79,16.497
9.966,13.675
9.253,9.365
8.541,15.085
8.812,10.369
9.674,13.901
10.066,11.27
7.94,9.958
8.967,11.052
9.155,16.148
9.404,11.496
9.76,11.714
8.048,14.846
9.694,15.134
9.526,8.404
10.931,18.71
8.897,13.474
8.685,15.625
8.552,9.826
10.088,16.856
9.999,11.506
9.377,8.499
8.163,14.46
8.853,11.949
8.786,13.08
9.435,16.619
8.73,9.858
9.524,17.078
8.012,13.619
10.799,13.984
4.702,11.927
7.929,14.695
8.005,15.608
9.777,11.609
11.492,12.736
9.829,12.728
8.296,16.741
7.859,18.04
10.072,14.811
10.421,15.49
9.065,11.239
8.866,8.866
8.654,11.088
8.273,13.916
8.464,13.536
9.2,17.687
7.163,13.535
5.719,10.986
9.034,15.089
9.232,10.722
9.675,13.073
8.597,15.774
10.118,10.221
8.638,9.621
10.662,13.864
10.591,11.585
9.793,14.887
9.419,12.038
5.973,12.583
9.49,13.47
8.575,15.65
9.663,12.544
6.432,12.52
8.789,19.188
8.033,11.318
9.367,18.419
9.091,14.055
9.133,12.739
8.584,13.107
8.264,17.147
8.532,15.673
9.058,12.75
10.767,12.135
9.301,13.036
10.603,17.108
8.379,15.575
9.086,9.93
7.563,11.746
7.595,11.665
8.662,14.61
9.018,10.267
7.871,12.307
7.003,15.507
9.17,12.681
9.022,17.278
9.702,12.926
8.14,14.469
9.179,11.454
9.309,15.43
5.655,15.041
6.853,14.678
10.135,11.805
9.837,10.719
6.791,10.859
10.143,12.328
7.817,15.597
9.349,15.076
9.158,13.422
9.199,9.761
10.474,14.998
9.638,11.865
17.664,17.284
12.62,19.814
8.113,14.71
6.617,15.416
7.215,11.762
8.353,13.717
11.849,13.546
9.119,14.864
7.208,13.842
8.249,14.408
5.221,16.978
7.425,8.661
10.026,15.205
9.881,13.659
9.262,10.799
7.038,18.496
10.316,15.534
9.344,12.775
10.977,15.687
9.812,10.765
9.516,10.323
9.982,14.223
7.601,12.421
8.944,11.724
10.512,11.042
8.095,12.897
9.256,10.471
8.708,14.837
10.609,9.38
7.837,18.57
7.767,13.969
8.466,10.916
7.513,10.41
8.598,12.223
8.778,14.291
8.711,10.508
9.907,12.172
8.563,14.27
8.298,11.163
7.958,16.418
7.153,17.362
10.909,9.683
8.174,13.79
8.475,9.028
6.506,19.178
7.406,13.157
8.534,10.307
9.314,9.003
8.006,11.619
10.547,15.724
10.63,12.822
10.162,17.25
9.422,13.476
7.161,16.028
9.61,14.518
8.282,11.199
10.007,10.545
8.208,12.462
8.811,15.945
9.407,10.818
5.883,14.26
8.03,15.649
10.426,15.087
6.147,15.099
10.74,11.676
8.441,10.935
9.246,8.917
8.521,15.885
8.562,12.72
10.189,9.665
8.89,12.057
8.672,17.071
8.247,11.103
10.665,16.902
10.84,12.918
9.148,13.95
9.686,15.084
10.471,16.037
10.82,14.208
8.335,17.368
12.491,10.098
8.884,9.386
8.163,20.78
7.179,17.39
8.096,13.556
10.226,12.638
8.26,11.745
8.184,12.892
8.859,15.56
10.14,14.599
8.794,14.03
10.699,18.093
8.843,14.535
9.997,11.302
7.54,14.114
8.718,9.799
7.572,13.55
10.352,16.509
9.229,9.824
9.474,13.494
8.453,15.016
8.93,15.245
10.293,15.026
8.895,15.814
10.293,13.724
8.882,12.489
8.598,15.193
8.65,11.46
7.245,15.182
9.256,15.21
9.568,16.696
9.901,15.432
6.876,15.33
11.258,17.475
12.332,14.137
11.253,11.515
10.321,8.842
9.725,8.717
7.657,11.468
7.866,14.582
10.183,11.312
10.366,13.251
7.594,11.601
9.804,13.785
7.857,11.027
12.877,14.963
4.256,11.225
9.135,13.235
7.733,15.891
9.83,9.902
11.064,17.3
6.768,17.447
10.141,13.45
7.811,10.029
10.624,10.736
9.178,20.259
9.036,11.511
10.367,14.158
7.261,10.111
6.575,14.215
9.657,15.347
9.295,15.384
9.083,18.932
8.52,17.033
8.965,13.964
9.306,10.388
10.533,11.257
10.513,13.518
8.365,16.644
9.111,16.162
8.902,10.786
9.392,11.214
9.73,15.525
9.33,11.267
8.198,14.414
11.215,14.713
7.541,15.856
10.291,14.466
8.994,15.064
6.402,19.072
6.754,11.636
8.571,11.532
10.37,10.087
10.913,10.548
8.947,16.072
7.337,11.465
10.881,14.937
9.135,11.125
10.272,8.555
9.17,11.347
10.262,14.206
8.707,13.508
10.778,10.328
11.139,14.688
6.835,16.555
7.537,9.488
9.535,13.951
7.065,16.643
10.616,17.13
8.207,12.376
8.289,14.587
8.614,20.656
7.662,15.517
7.837,11.521
10.65,14.658
8.328,14.145
8.462,16.644
6.59,9.659
7.917,9.518
8.547,10.579
8.986,18.882
4.482,11.797
7.093,16.49
8.347,14.512
7.783,10.342
7.418,10.656
8.789,10.232
9.935,15.6
6.504,10.287
6.539,13.698
5.834,16.571
8.625,13.038
10.122,9.216
7.986,14.133
7.456,10.936
9.746,16.935
6.708,14.804
8.374,16.844
9.729,15.265
10.534,10.484
11.346,12.465
9.561,10.873
8.357,15.164
8.074,10.938
7.727,14.992
11.288,10.148
9.226,15.547
8.782,10.644
5.872,10.677
7.74,10.539
9.356,15.207
6.149,10.403
9.843,13.119
8.036,16.878
10.136,15.872
10.779,13.016
8.1,12.178
7.567,10.376
8.406,12.826
9.129,14.634
8.076,14.898
7.954,11.203
10.79,12.925
9.148,10.385
6.752,16.258
8.235,13.571
4.392,10.392
6.853,15.129
9.305,11.146
7.508,19.732
7.602,15.266
9.456,11.277
8.448,16.497
6.054,11.851
6.987,12.235
9.617,16.669
9.337,14.467
7.579,17.234
9.287,13.17
7.486,10.465
8.292,13.092
6.683,13.405
8.052,11.687
7.277,12.195
9.523,13.042
9.466,17.639
10.944,17.262
8.55,13.579
10.797,16.061
8.403,13.578
8.122,12.352
8.562,15.158
7.7,12.035
9.999,11.571
8.125,11.038
7.833,14.697
9.319,11.498
6.942,16.37
8.508,18.92
8.809,16.099
9.358,11.509
9.625,12.725
8.077,12.264
8.051,14.247
10.421,12.743
7.151,10.742
7.336,12.274
2.907,14.72
8.831,11.705
8.963,12.416
8.536,12.92
6.443,13.125
9.793,12.823
9.933,13.254
7.592,18.738
6.678,10.953
7.946,13.609
8.129,11.986
8.395,19.661
9.296,11.618
10.849,15.698
9.814,10.204
8.041,8.482
8.123,9.862
8.472,13.548
9.362,11.48
10.083,11.142
8.849,18.524
8.349,16.003
9.092,11.467
8.89,10.189
8.502,15.108
10.282,11.448
8.288,13.429
9.353,15.928
8.658,14.716
7.149,12.27
8.622,11.391
8.973,14.854
11.032,9.671
8.888,10.985
8.199,13.619
6.908,10.521
7.101,12.571
7.676,12.877
5.018,16.823
6.922,14.094
9.091,13.308
8.825,11.427
7.69,13.891
9.663,15.882
8.702,14.866
9.24,12.299
9.414,12.604
7.809,11.108
10.16,17.175
10.587,11.09
9.569,8.318
8.946,17.166
9.48,13.167
7.102,11.947
6.545,11.211
6.036,13.974
8.758,16.341
9.464,15.05
8.456,13.859
8.191,11.099
7.674,15.734
6.559,16.851
8.948,11.659
10.542,10.226
6.771,14.811
8.183,14.893
4.95,13.325
7.811,7.869
9.458,10.999
8.226,15.107
5.322,15.461
9.084,16.028
8.37,10.895
7.511,13.826
6.727,8.653
10.514,15.723
8.892,17.829
8.947,14.131
9.797,19.046
8.327,14.395
8.474,10.244
7.744,11.462
7.887,12.011
6.156,8.432
10.521,14.816
9.991,12.454
5.636,13.727
8.313,15.313
7.444,10.8
6.443,13.983
10.325,11.134
6.594,14.626
5.553,11.014
6.81,13.5
9.203,14.335
6.542,18.804
9.862,9.768
7.684,8.605
6.764,11.589
9.464,13.753
8.737,10.602
9.309,10.337
8.444,12.668
8.364,13.946
4.073,9.941
9.963,9.863
8.401,9.691
7.136,13.243
4.722,15.118
7.365,13.116
4.568,9.571
8.153,11.274
9.151,15.349
9.284,16.864
9.298,8.585
5.656,10.982
7.329,12.662
7.207,12.188
8.896,10.132
8.124,11.668
4.711,15.478
9.604,11.595
10.573,14.765
9.07,12.056
9.391,9.33
7.408,15.616
7.225,12.82
7.465,13.058
8.261,14.864
10.072,10.053
7.459,10.94
7.103,16.717
8.221,13.82
8.186,15.504
10.448,15.233
9.474,11.677
6.797,11.638
8.759,15.374
6.781,10.956
7.128,7.281
8.857,14.379
10.051,12.602
8.771,11.94
9.044,13.804
6.53,12.381
6.661,14.839
8.35,11.83
10.025,12.106
9.364,12.175
9.667,11.925
8.854,14.307
9.821,10.402
9.677,14.379
8.653,17.117
8.006,13.006
7.525,12.76
7.759,18.571
9.145,13.496
8.506,13.777
8.724,11.989
5.634,14.827
8.566,16.191
9.934,10.635
10.007,15.749
6.869,10.533
9.28,14.635
9.031,15.025
9.893,13.457
11.087,10.273
8.265,12.052
6.619,15.427
6.771,13.812
6.676,14.859
7.835,19.997
7.714,10.744
9.354,10.714
8.022,11.842
7.843,10.766
10.133,12.488
7.034,15.791
8.518,10.909
10.332,13.163
10.277,12.512
8.162,15.124
7.649,16.883
6.395,10.36
8.314,15.029
8.739,10.17
11.579,16.257
11.426,14.683
8.991,10.619
6.446,11.474
6.291,13.688
7.824,13.475
8.246,11.767
8.432,11.637
7.224,10.701
10.084,10.751
8.811,15.469
8.245,12.19
5.593,10.635
9.744,11.504
3.713,10.032
8.653,12.829
9.228,12.835
9.081,13.699
6.964,13.076
9.235,12.49
9.935,14.828
9.761,10.253
8.444,16.543
8.566,9.951
5.075,11.686
6.683,13.582
9.028,17.458
9.819,16.404
8.389,16.266
8.425,14.628
10.55,17.239
9.808,13.699
8.294,15.248
6.02,13.999
7.141,13.839
7.304,15.791
9.154,10.572
8.282,22.591
9.872,13.946
8.452,11.374
