Ecoli time (s),Ecoli Intensity,S. typhimurium time (s),S. typhimurium Intensity
5135.961,0,,
5136.083,0,,
5136.207,0,,
5136.329,0,,
5136.455,82,,
5136.578,0,,
5136.695,0,,
5136.819,57,,
5136.947,0,,
5137.073,0,,
5137.197,0,,
5137.322,143,,
5137.444,11,,
5137.573,0,,
5137.7,123,,
5137.825,116,,
5137.955,0,,
5138.081,0,,
5138.208,86,,
5138.336,0,,
5138.463,0,,
5138.592,0,,
5138.718,167,,
5138.845,0,,
5138.97,0,,
5139.097,0,,
5139.225,0,,
5139.353,115,,
5139.48,0,,
5139.607,0,,
5139.731,0,,
5139.859,115,,
5139.987,0,,
5140.113,79,,
5140.239,0,,
5140.36,48,,
5140.489,33,,
5140.613,73,,
5140.74,188,,
5140.863,0,,
5140.988,290,,
5141.117,0,,
5141.245,0,,
5141.368,0,,
5141.709,0,,
5142.239,91,,
5142.368,0,,
5142.489,0,,
5142.616,0,,
5142.744,0,,
5142.866,55,,
5142.993,0,,
5143.118,0,,
5143.247,0,,
5143.371,0,,
5143.493,0,,
5143.61,148,,
5143.731,0,,
5143.86,0,,
5143.981,0,,
5144.107,0,,
5144.231,0,,
5144.357,162,,
5144.487,0,,
5144.616,20,,
5144.742,0,,
5144.869,197,,
5144.994,0,,
5145.124,0,,
5145.253,0,,
5145.383,0,,
5145.509,25,,
5145.635,0,,
5145.765,0,,
5145.891,0,,
5146.018,0,,
5146.149,82,,
5146.271,9,,
5146.392,0,,
5146.517,0,,
5146.643,0,,
5146.768,112,,
5146.89,0,,
5147.015,0,,
5147.14,97,,
5147.264,197,,
5147.392,0,,
5147.517,0,,
5147.645,0,,
5147.773,0,,
5147.894,0,,
5148.021,0,,
5148.148,0,,
5148.27,315,,
5148.399,0,,
5148.523,382,,
5148.648,73,,
5148.778,128,,
5148.906,0,,
5149.031,0,,
5149.155,145,,
5149.277,156,,
5149.406,0,,
5149.528,182,,
5149.655,26,,
5149.779,0,,
5149.907,0,,
5150.03,11,,
5150.158,51,,
5150.286,0,,
5150.411,100,,
5150.537,0,,
5150.664,0,,
5150.793,0,,
5150.922,83,,
5151.044,121,,
5151.168,0,,
5151.295,0,,
5151.419,0,,
5151.544,128,,
5151.665,0,,
5151.791,40,,
5151.914,0,,
5152.038,0,,
5152.166,0,,
5152.29,0,,
5152.41,0,,
5152.536,0,,
5152.665,0,,
5152.79,0,,
5152.918,0,,
5153.04,0,,
5153.167,0,,
5153.291,0,,
5153.419,0,,
5153.543,50,,
5153.669,0,,
5153.794,0,,
5153.919,0,,
5154.049,0,,
5154.174,113,,
5154.303,155,,
5154.432,39,,
5154.555,71,,
5154.683,204,,
5154.811,0,,
5154.937,61,,
5155.059,0,,
5155.186,0,,
5155.313,211,,
5155.436,0,,
5155.559,0,,
5155.684,241,,
5155.813,0,,
5155.936,0,,
5156.057,0,,
5156.18,0,,
5156.308,0,,
5156.436,93,,
5156.559,0,,
5156.684,0,,
5156.811,142,,
5156.933,135,,
5157.061,0,,
5157.185,0,,
5157.308,0,,
5157.435,0,,
5157.559,0,,
5157.683,0,,
5157.806,0,,
5157.931,0,,
5158.057,107,,
5158.181,0,,
5158.305,124,,
5158.433,112,,
5158.556,19,,
5158.683,0,,
5158.807,115,,
5158.932,65,,
5159.384,0,,
5159.915,112,,
5160.035,0,,
5160.161,224,,
5160.287,0,,
5160.412,0,,
5160.535,0,,
5160.662,0,,
5160.789,105,,
5160.916,0,,
5161.043,0,,
5161.168,0,,
5161.292,0,,
5161.417,0,,
5161.546,0,,
5161.675,109,,
5161.8,0,,
5161.925,84,,
5162.046,0,,
5162.175,0,,
5162.304,0,,
5162.429,0,,
5162.554,0,,
5162.68,0,,
5162.803,13,,
5162.925,0,,
5163.054,0,,
5163.181,0,,
5163.306,39,,
5163.437,0,,
5163.566,0,,
5163.69,0,,
5163.814,0,,
5163.941,0,,
5164.065,0,,
5164.194,0,,
5164.321,0,,
5164.443,124,,
5164.561,0,,
5164.684,0,,
5164.81,79,,
5164.931,0,,
5165.06,75,,
5165.183,124,,
5165.311,0,,
5165.441,96,,
5165.674,0,,
5166.205,0,,
5166.334,0,,
5166.463,0,,
5166.593,0,,
5166.721,0,,
5166.846,0,,
5166.973,0,,
5167.097,0,,
5167.219,0,,
5167.343,0,,
5167.468,71,,
5167.591,0,,
5167.718,0,,
5167.849,0,,
5167.974,0,,
5168.094,0,,
5168.224,149,,
5168.564,264,,
5169.095,80,,
5169.223,0,,
5169.35,96,,
5169.479,0,,
5169.608,200,,
5169.738,0,,
5169.864,0,,
5169.992,113,,
5170.117,0,,
5170.244,0,,
5170.373,73,,
5170.499,0,,
5170.626,181,,
5170.752,111,,
5170.879,0,,
5171.007,224,,
5171.134,0,,
5171.258,54,,
5171.383,0,,
5171.504,90,,
5171.634,184,,
5171.753,0,,
5171.883,0,,
5172.012,0,,
5172.142,0,,
5172.271,104,,
5172.393,107,,
5172.518,0,,
5172.647,0,,
5172.772,81,,
5172.897,0,,
5173.027,0,,
5173.157,0,,
5173.279,0,,
5173.405,22,,
5173.537,0,,
5173.659,0,,
5173.785,0,,
5173.915,0,,
5174.045,194,,
5174.177,76,,
5174.301,132,,
5174.423,0,,
5174.549,0,,
5174.678,51,,
5174.804,0,,
5174.931,71,,
5175.054,0,,
5175.182,93,,
5175.311,68,,
5175.435,28,,
5175.564,0,,
5175.689,0,,
5175.819,0,,
5175.942,0,,
5176.071,0,,
5176.2,342,,
5176.321,0,,
5176.442,0,,
5176.571,106,,
5176.699,0,,
5176.825,0,,
5176.947,0,,
5177.071,0,,
5177.195,0,,
5177.322,70,,
5177.451,165,,
5177.573,0,,
5177.699,97,,
5177.826,0,,
5177.95,0,,
5178.078,56,,
5178.203,0,,
5178.327,0,,
5178.452,0,,
5178.582,116,,
5178.708,0,,
5178.832,0,,
5178.954,0,,
5179.08,160,,
5179.208,69,,
5179.333,0,,
5179.46,154,,
5179.586,0,,
5179.715,0,,
5179.84,0,,
5179.966,0,,
5180.093,0,,
5180.219,0,,
5180.349,42,,
5180.475,0,,
5180.599,0,,
5180.726,0,,
5180.853,0,,
5180.979,0,,
5181.108,150,,
5181.229,0,,
5181.349,0,,
5181.477,24,,
5181.6,0,,
5181.733,162,,
5181.855,0,,
5181.981,0,,
5182.11,0,,
5182.238,21,,
5182.367,0,,
5182.492,87,,
5182.619,96,,
5182.749,67,,
5182.878,0,,
5183.002,0,,
5183.346,99,,
5183.876,0,,
5184.005,0,,
5184.128,0,,
5184.255,0,,
5184.385,0,,
5184.509,0,,
5184.637,0,,
5184.761,0,,
5184.885,249,,
5185.013,0,,
5185.137,0,,
5185.267,151,,
5185.395,0,,
5185.525,98,,
5185.651,0,,
5185.776,0,,
5185.903,0,,
5186.025,0,,
5186.152,0,,
5186.277,0,,
5186.403,140,,
5186.532,212,,
5186.658,44,,
5186.788,0,,
5186.915,137,,
5187.044,131,,
5187.17,0,,
5187.293,0,,
5187.417,0,,
5187.544,0,,
5187.671,0,,
5187.799,74,,
5187.924,0,,
5188.05,0,,
5188.173,0,,
5188.296,80,,
5188.425,0,,
5188.554,159,,
5188.684,0,,
5188.811,0,,
5188.936,0,,
5189.059,0,,
5189.182,72,,
5189.312,84,,
5189.441,0,,
5189.57,0,,
5190.125,187,,
5190.25,0,,
5190.376,0,,
5190.502,101,,
5190.628,209,,
5190.754,0,,
5190.882,0,,
5191.011,0,,
5191.137,0,,
5191.263,197,,
5191.386,106,,
5191.513,0,,
5191.639,30,,
5191.764,0,,
5191.888,97,,
5192.014,137,,
5192.141,0,,
5192.271,101,,
5192.39,238,,
5192.514,27,,
5192.64,0,,
5192.769,150,,
5192.898,0,,
5193.02,174,,
5193.145,0,,
5193.268,19,,
5193.397,0,,
5193.527,19,,
5193.647,0,,
5193.774,0,,
5193.897,0,,
5194.019,0,,
5194.143,0,,
5194.269,0,,
5194.397,45,,
5194.524,0,,
5194.649,124,,
5194.778,0,,
5194.907,0,,
5195.033,69,,
5195.16,0,,
5195.284,0,,
5195.414,0,,
5195.538,0,,
5195.663,0,,
5195.791,125,,
5195.918,33,,
5196.045,0,,
5196.169,0,,
5196.297,0,,
5196.422,0,,
5196.55,0,,
5196.677,102,,
5196.804,0,,
5196.931,0,,
5197.058,0,,
5197.184,0,,
5197.31,0,,
5197.433,0,,
5197.557,305,,
5197.68,101,,
5197.808,0,,
5197.934,0,,
5198.062,0,,
5198.178,0,,
5198.307,251,,
5198.433,0,,
5198.558,185,,
5198.682,0,,
5198.807,0,,
5198.936,0,,
5199.061,31,,
5199.189,125,,
5199.309,0,,
5199.433,111,,
5199.558,111,,
5199.683,0,,
5199.81,0,,
5199.934,0,,
5200.063,0,,
5200.191,0,,
5200.316,0,,
5200.439,0,,
5200.56,0,,
5200.686,0,,
5200.814,0,,
5200.938,0,,
5201.066,0,,
5201.19,0,,
5201.313,92,,
5201.441,0,,
5201.57,0,,
5201.699,0,,
5201.827,0,,
5201.956,0,,
5202.079,0,,
5202.205,0,,
5202.332,0,,
5202.459,0,,
5202.588,139,,
5202.713,110,,
5202.84,0,,
5202.967,75,,
5203.089,84,,
5203.211,0,,
5203.338,0,,
5203.46,86,,
5203.591,0,,
5203.713,148,,
5203.837,0,,
5203.961,123,,
5204.086,117,,
5204.21,0,,
5204.335,0,,
5204.464,216,,
5204.591,0,,
5204.718,0,,
5204.957,58,,
5205.487,41,,
5205.611,91,,
5205.734,135,,
5205.856,10,,
5205.982,0,,
5206.111,130,,
5206.235,0,,
5206.359,341,,
5206.487,0,,
5206.618,0,,
5206.742,0,,
5206.87,87,,
5206.994,0,,
5207.123,9,,
5207.364,138,,
5207.893,0,,
5208.023,117,,
5208.152,85,,
5208.277,0,,
5208.402,66,,
5208.528,0,,
5208.66,0,,
5208.789,0,,
5208.913,0,,
5209.04,24,,
5209.165,0,,
5209.293,0,,
5209.42,0,,
5209.545,0,,
5209.674,0,,
5209.803,9,,
5209.929,113,,
5210.05,61,,
5210.18,0,,
5210.306,0,,
5210.435,0,,
5210.562,223,,
5210.69,79,,
5210.813,0,,
5210.94,90,,
5211.067,0,,
5211.514,0,,
5212.045,0,,
5212.175,0,,
5212.306,0,,
5212.433,0,,
5212.562,0,,
5212.689,0,,
5212.811,0,,
5212.938,0,,
5213.061,0,,
5213.188,0,,
5213.311,0,,
5213.433,67,,
5213.562,83,,
5213.688,0,,
5213.926,51,,
5214.456,125,,
5214.586,0,,
5214.71,75,,
5214.838,0,,
5214.965,0,,
5215.094,0,,
5215.221,0,,
5215.348,0,,
5215.47,0,,
5215.594,0,,
5215.721,0,,
5215.851,0,,
5215.98,20,,
5216.105,0,,
5216.232,0,,
5216.36,0,,
5216.489,0,,
5216.617,37,,
5216.74,39,,
5216.865,0,,
5216.991,0,,
5217.118,91,,
5217.243,0,,
5217.366,0,,
5217.493,0,,
5217.616,0,,
5217.738,84,,
5217.865,0,,
5217.994,0,,
5218.123,0,,
5218.246,0,,
5218.371,97,,
5218.5,71,,
5218.624,0,,
5218.748,0,,
5218.871,0,,
5218.996,0,,
5219.124,0,,
5219.246,0,,
5219.371,0,,
5219.498,0,,
5219.627,301,,
5219.757,0,,
5219.882,247,,
5220.006,109,,
5220.128,0,,
5220.256,0,,
5220.382,0,,
5220.502,0,,
5220.63,0,,
5220.757,0,,
5220.881,0,,
5221.004,0,,
5221.127,0,,
5221.253,0,,
5221.381,0,,
5221.506,0,,
5221.635,0,,
5221.761,0,,
5221.886,0,,
5222.014,0,,
5222.143,18,,
5222.274,0,,
5222.404,0,,
5222.528,113,,
5222.65,0,,
5222.774,59,,
5222.897,0,,
5223.023,117,,
5223.151,0,,
5223.279,0,,
5223.408,53,,
5223.538,0,,
5223.662,0,,
5223.786,0,,
5223.913,0,,
5224.04,9,,
5224.171,0,,
5224.291,177,,
5224.417,0,,
5224.539,0,,
5224.662,80,,
5224.787,0,,
5224.911,0,,
5225.034,0,,
5225.16,0,,
5225.285,54,,
5225.418,51,,
5225.545,0,,
5225.671,135,,
5225.794,0,,
5225.919,91,,
5226.045,0,,
5226.166,129,,
5226.292,0,,
5226.42,0,,
5226.545,0,,
5226.673,0,,
5226.795,0,,
5226.916,0,,
5227.042,0,,
5227.166,0,,
5227.294,38,,
5227.414,0,,
5227.535,0,,
5227.663,0,,
5227.788,0,,
5227.915,0,,
5228.044,0,,
5228.168,0,,
5228.296,0,,
5228.424,314,,
5228.551,0,,
5228.677,0,,
5228.802,0,,
5228.925,0,,
5229.054,0,,
5229.183,0,,
5229.31,11,,
5229.433,0,,
5229.56,0,,
5229.687,0,,
5229.817,140,,
5229.938,0,,
5230.065,0,,
5230.192,170,,
5230.314,0,,
5230.445,163,,
5230.572,0,,
5230.696,0,,
5230.825,0,,
5231.064,0,,
5231.594,0,,
5231.942,0,,
5232.471,0,,
5232.599,106,,
5232.728,0,,
5232.857,0,,
5232.978,0,,
5233.099,0,,
5233.22,0,,
5233.348,133,,
5233.472,43,,
5233.6,0,,
5233.722,0,,
5233.845,116,,
5233.97,0,,
5234.099,0,,
5234.227,142,,
5234.349,0,,
5234.476,0,,
5234.602,0,,
5234.731,103,,
5234.859,28,,
5234.985,0,,
5235.114,141,,
5235.235,0,,
5235.36,0,,
5235.484,0,,
5235.611,0,,
5235.733,0,,
5235.86,0,,
5235.99,0,,
5236.113,0,,
5236.238,0,,
5236.366,120,,
5236.492,0,,
5236.621,0,,
5236.743,0,,
5236.87,0,,
5236.996,0,,
5237.121,0,,
5237.245,0,,
5237.367,0,,
5237.493,86,,
5237.62,0,,
5237.744,155,,
5237.982,0,,
5238.511,0,,
5238.638,0,,
5238.761,0,,
5238.886,0,,
5239.015,0,,
5239.136,0,,
5239.253,0,,
5239.807,36,,
5240.336,0,,
5240.464,25,,
5240.592,0,,
5240.719,120,,
5240.844,0,,
5240.968,0,,
5241.092,0,,
5241.214,0,,
5241.343,0,,
5241.467,0,,
5241.594,0,,
5241.724,0,,
5241.845,0,,
5241.973,0,,
5242.1,0,,
5242.227,0,,
5242.356,0,,
5242.479,0,,
5242.605,0,,
5242.731,0,,
5242.859,0,,
5242.986,0,,
5243.112,0,,
5243.231,0,,
5243.358,0,,
5243.485,0,,
5243.608,0,,
5243.73,0,,
5243.852,0,,
5243.98,0,,
5244.11,0,,
5244.239,119,,
5244.368,0,,
5244.495,0,,
5244.62,0,,
5244.743,0,,
5244.875,0,,
5244.997,80,,
5245.125,0,,
5245.248,0,,
5245.374,0,,
5245.502,126,,
5245.622,0,,
5245.745,165,,
5245.866,0,,
5245.99,0,,
5246.118,0,,
5246.236,0,,
5246.361,151,,
5246.483,23,,
5246.611,0,,
5246.738,0,,
5246.863,99,,
5246.981,112,,
5247.107,0,,
5247.23,0,,
5247.358,0,,
5247.477,0,,
5247.603,0,,
5247.73,0,,
5247.859,0,,
5247.984,0,,
5248.112,210,,
5248.239,190,,
5248.36,0,,
5248.488,0,,
5248.62,0,,
5248.741,0,,
5248.87,0,,
5248.996,0,,
5249.121,0,,
5249.249,0,,
5249.37,87,,
5249.494,0,,
5249.623,0,,
5249.752,0,,
5249.881,0,,
5250.002,0,,
5250.127,0,,
5250.255,0,,
5250.384,0,,
5250.508,72,,
5250.628,72,,
5250.751,0,,
5250.878,0,,
5251.002,0,,
5251.128,217,,
5251.251,0,,
5251.377,0,,
5251.498,0,,
5251.62,0,,
5251.747,0,,
5251.868,0,,
5251.991,0,,
5252.118,0,,
5252.246,0,,
5252.374,0,,
5252.498,0,,
5252.618,0,,
5252.746,0,,
5252.868,0,,
5252.992,0,,
5253.12,0,,
5253.242,0,,
5253.363,0,,
5253.491,0,,
5253.614,0,,
5253.739,0,,
5253.864,117,,
5253.985,0,,
5254.113,0,,
5254.239,0,,
5254.36,0,,
5254.488,45,,
5254.611,149,,
5254.739,0,,
5254.862,125,,
5254.989,0,,
5255.116,0,,
5255.238,0,,
5255.367,0,,
5255.494,0,,
5255.616,0,,
5255.847,0,,
5256.376,0,,
5256.502,117,,
5256.626,0,,
5256.752,117,,
5256.879,0,,
5257.003,0,,
5257.13,0,,
5257.257,150,,
5257.385,0,,
5257.51,0,,
5257.638,0,,
5257.768,0,,
5257.888,0,,
5258.016,0,,
5258.145,0,,
5258.268,0,,
5258.394,159,,
5258.521,0,,
5258.645,0,,
5258.768,0,,
5258.896,78,,
5259.02,0,,
5259.142,0,,
5259.266,0,,
5259.383,0,,
5259.504,131,,
5259.631,0,,
5259.757,0,,
5259.883,0,,
5260.01,0,,
5260.136,0,,
5260.263,0,,
5260.391,0,,
5260.515,0,,
5260.64,0,,
5260.762,0,,
5260.887,0,,
5261.014,0,,
5261.136,0,,
5261.263,0,,
5261.39,0,,
5261.518,0,,
5261.646,0,,
5261.768,0,,
5262.005,0,,
5262.536,0,,
5262.665,0,,
5262.793,0,,
5262.91,0,,
5263.033,164,,
5263.155,0,,
5263.277,0,,
5263.405,0,,
5263.53,0,,
5263.659,0,,
5263.785,0,,
5263.914,0,,
5264.039,0,,
5264.27,0,,
5264.8,0,,
5264.919,0,,
5265.042,10,,
5265.166,0,,
5265.292,9,,
5265.413,88,,
5265.54,0,,
5265.667,0,,
5265.793,69,,
5265.923,0,,
5266.044,71,,
5266.17,0,,
5266.295,47,,
5266.426,22,,
5266.549,0,,
5266.671,48,,
5266.794,0,,
5266.918,0,,
5267.042,0,,
5267.163,0,,
5267.288,0,,
5267.416,0,,
5267.543,0,,
5267.669,106,,
5267.793,0,,
5267.918,0,,
5268.041,0,,
5268.165,0,,
5268.292,0,,
5268.419,0,,
5268.547,0,,
5268.673,92,,
5268.797,92,,
5268.925,0,,
5269.044,0,,
5269.17,44,,
5269.291,0,,
5269.419,48,,
5269.545,0,,
5269.669,0,,
5269.792,0,,
5269.919,106,,
5270.043,0,,
5270.174,0,,
5270.297,0,,
5270.419,0,,
5270.544,89,,
5270.669,0,,
5270.799,44,,
5270.92,144,,
5271.047,0,,
5271.168,0,,
5271.295,0,,
5271.421,137,,
5271.546,0,,
5271.672,0,,
5271.796,0,,
5271.92,154,,
5272.05,0,,
5272.176,0,,
5272.301,0,,
5272.43,0,,
5272.552,0,,
5272.683,61,,
5272.807,0,,
5272.934,0,,
5273.062,0,,
5273.183,135,,
5273.306,0,,
5273.435,172,,
5273.561,0,,
5273.684,0,,
5273.81,0,,
5273.935,0,,
5274.057,161,,
5274.18,0,,
5274.305,0,,
5274.427,0,,
5274.555,0,,
5274.676,105,,
5274.797,91,,
5274.924,0,,
5275.05,73,,
5275.173,0,,
5275.3,123,,
5275.428,0,,
5275.553,0,,
5275.682,110,,
5275.808,0,,
5275.929,0,,
5276.055,0,,
5276.181,0,,
5276.307,0,,
5276.431,0,,
5276.558,0,,
5276.678,125,,
5276.8,129,,
5276.925,0,,
5277.053,0,,
5277.176,0,,
5277.299,0,,
5277.422,0,,
5277.549,0,,
5277.672,0,,
5277.8,0,,
5277.927,0,,
5278.053,0,,
5278.182,0,,
5278.31,0,,
5278.439,0,,
5278.566,91,,
5279.125,0,,
5279.654,0,,
5280.213,0,,
5280.337,0,,
5280.465,0,,
5280.588,0,,
5280.713,0,,
5280.843,0,,
5280.97,0,,
5281.095,0,,
5281.218,0,,
5281.342,0,,
5281.47,0,,
5281.597,103,,
5281.722,0,,
5281.846,0,,
5281.974,0,,
5282.096,0,,
5282.22,0,,
5282.347,0,,
5282.475,186,,
5282.603,0,,
5282.728,0,,
5282.847,128,,
5282.972,0,,
5283.094,0,,
5283.221,0,,
5283.346,0,,
5283.473,0,,
5283.594,0,,
5283.722,0,,
5283.85,0,,
5283.973,13,,
5284.102,0,,
5284.225,91,,
5284.351,0,,
5284.478,0,,
5284.602,0,,
5284.724,0,,
5284.852,0,,
5284.98,0,,
5285.106,0,,
5285.233,0,,
5285.353,0,,
5285.472,0,,
5285.599,0,,
5285.723,0,,
5285.853,0,,
5286.406,0,,
5286.534,0,,
5286.656,0,,
5286.783,0,,
5286.909,9,,
5287.037,0,,
5287.16,0,,
5287.285,0,,
5287.414,0,,
5287.544,0,,
5287.665,0,,
5287.788,0,,
5287.916,0,,
5288.043,98,,
5288.175,0,,
5288.297,0,,
5288.423,83,,
5288.55,0,,
5288.679,164,,
5288.803,0,,
5288.925,0,,
5289.05,0,,
5289.176,0,,
5289.3,0,,
5289.428,0,,
5289.552,0,,
5289.681,0,,
5289.803,0,,
5289.925,126,,
5290.052,0,,
5290.177,0,,
5290.302,0,,
5290.429,0,,
5290.557,22,,
5290.683,0,,
5290.811,0,,
5290.938,0,,
5291.066,0,,
5291.193,0,,
5291.318,0,,
5291.444,0,,
5291.565,0,,
5291.686,0,,
5291.81,0,,
5291.933,0,,
5292.054,0,,
5292.182,94,,
5292.308,0,,
5292.434,0,,
5292.565,0,,
5292.687,0,,
5292.809,0,,
5292.931,0,,
5293.054,0,,
5293.179,124,,
5293.303,96,,
5293.429,105,,
5293.556,159,,
5293.685,82,,
5293.812,138,,
5293.937,0,,
5294.065,0,,
5294.191,0,,
5294.312,0,,
5294.436,0,,
5294.563,0,,
5294.685,0,,
5294.814,0,,
5294.935,95,,
5295.062,0,,
5295.186,0,,
5295.315,0,,
5295.444,0,,
5295.566,0,,
5295.693,0,,
5295.819,0,,
5295.942,0,,
5296.07,0,,
5296.199,0,,
5296.329,0,,
5296.45,0,,
5296.573,0,,
5296.697,0,,
5296.824,0,,
5296.952,0,,
5297.076,0,,
5297.202,0,,
5297.327,0,,
5297.452,0,,
5297.573,0,,
5297.699,0,,
5297.823,0,,
5297.951,168,,
5298.076,0,,
5298.197,87,,
5298.322,120,,
5298.444,0,,
5298.568,111,,
5298.695,0,,
5298.827,0,,
5298.954,0,,
5299.077,0,,
5299.202,121,,
5299.331,0,,
5299.462,0,,
5299.584,0,,
5299.712,0,,
5299.837,0,,
5300.07,0,,
5300.6,0,,
5300.725,0,,
5300.849,0,,
5300.972,0,,
5301.099,0,,
5301.227,0,,
5301.354,293,,
5301.481,0,,
5301.602,0,,
5301.73,0,,
5301.859,0,,
5301.988,0,,
5302.117,128,,
5302.239,0,,
5302.365,0,,
5302.496,0,,
5302.615,0,,
5302.739,0,,
5302.866,0,,
5303.314,0,,
5303.843,0,,
5304.392,23,,
5304.533,0,,
5304.656,0,,
5304.78,0,,
5304.905,0,,
5305.032,0,,
5305.159,0,,
5305.282,21,,
5305.41,114,,
5305.538,0,,
5305.661,0,,
5305.788,0,,
5305.915,0,,
5306.041,0,,
5306.166,113,,
5306.289,0,,
5306.409,0,,
5306.536,0,,
5306.662,0,,
5306.792,0,,
5306.918,0,,
5307.038,0,,
5307.161,0,,
5307.289,0,,
5307.416,146,,
5307.545,0,,
5307.675,0,,
5307.802,0,,
5307.93,0,,
5308.058,0,,
5308.178,0,,
5308.306,0,,
5308.431,0,,
5308.552,0,,
5308.681,24,,
5308.811,0,,
5308.939,0,,
5309.059,307,,
5309.185,0,,
5309.312,0,,
5309.434,118,,
5309.559,0,,
5309.688,0,,
5309.818,0,,
5309.947,166,,
5310.499,0,,
5310.624,0,,
5310.752,0,,
5310.88,0,,
5311.008,0,,
5311.134,0,,
5311.259,0,,
5311.383,0,,
5311.508,0,,
5311.635,0,,
5311.762,0,,
5311.888,0,,
5312.016,192,,
5312.143,82,,
5312.273,0,,
5312.395,0,,
5312.518,0,,
5312.644,0,,
5312.77,0,,
5312.895,134,,
5313.017,0,,
5313.137,0,,
5313.264,0,,
5313.392,0,,
5313.517,0,,
5313.642,18,,
5313.766,0,,
5313.886,0,,
5314.009,0,,
5314.141,137,,
5314.265,0,,
5314.393,0,,
5314.521,230,,
5314.647,0,,
5314.774,0,,
5314.902,91,,
5315.027,0,,
5315.154,0,,
5315.281,0,,
5315.407,0,,
5315.529,0,,
5315.654,0,,
5315.778,0,,
5315.903,0,,
5316.029,0,,
5316.155,66,,
5316.282,26,,
5316.409,108,,
5316.534,9,,
5316.662,0,,
5316.784,0,,
5316.909,0,,
5317.038,157,,
5317.167,0,,
5317.295,0,,
5317.421,93,,
5317.551,0,,
5317.679,129,,
5317.804,0,,
5317.93,0,,
5318.054,0,,
5318.178,47,,
5318.305,143,,
5318.435,84,,
5318.558,0,,
5318.68,0,,
5318.808,98,,
5318.932,0,,
5319.058,0,,
5319.184,176,,
5319.31,0,,
5319.436,0,,
5319.563,0,,
5319.688,0,,
5319.813,0,,
5319.936,0,,
5320.058,210,,
5320.185,40,,
5320.311,106,,
5320.441,0,,
5320.568,0,,
5320.691,173,,
5320.817,33,,
5320.945,0,,
5321.069,0,,
5321.194,259,,
5321.32,0,,
5321.445,0,,
5321.574,0,,
5321.699,0,,
5321.823,0,,
5321.95,0,,
5322.072,0,,
5322.196,0,,
5322.325,64,,
5322.447,147,,
5322.57,0,,
5322.691,0,,
5322.819,0,,
5322.944,0,,
5323.066,127,,
5323.195,65,,
5323.32,155,,
5323.448,0,,
5323.578,137,,
5323.701,107,,
5323.822,0,,
5323.948,33,,
5324.074,213,,
5324.206,0,,
5324.33,0,,
5324.458,0,,
5324.579,0,,
5324.706,0,,
5324.834,0,,
5324.963,326,,
5325.088,0,,
5325.215,0,,
5325.339,140,,
5325.466,0,,
5325.584,0,,
5325.71,0,,
5325.834,25,,
5325.96,101,,
5326.087,0,,
5326.214,0,,
5326.339,0,,
5326.469,143,,
5326.593,0,,
5326.723,0,,
5326.849,0,,
5326.974,0,,
5327.104,0,,
5327.55,83,,
5328.081,0,,
5328.63,0,,
5328.752,0,,
5328.879,0,,
5329.006,0,,
5329.13,63,,
5329.255,0,,
5329.38,0,,
5329.502,10,,
5329.629,0,,
5329.757,0,,
5329.884,0,,
5330.009,0,,
5330.136,0,,
5330.263,0,,
5330.391,0,,
5330.518,0,,
5330.645,0,,
5330.769,0,,
5330.895,0,,
5331.025,0,,
5331.147,0,,
5331.274,0,,
5331.399,0,,
5331.527,0,,
5331.654,188,,
5331.778,0,,
5331.905,0,,
5332.027,170,,
5332.154,0,,
5332.282,116,,
5332.409,0,,
5332.532,108,,
5332.66,0,,
5332.783,162,,
5332.914,0,,
5333.036,0,,
5333.164,0,,
5333.29,0,,
5333.417,0,,
5333.539,0,,
5333.663,0,,
5333.786,313,,
5333.914,0,,
5334.039,0,,
5334.489,0,,
5334.617,52,,
5334.743,94,,
5334.872,0,,
5334.994,0,,
5335.122,0,,
5335.245,0,,
5335.373,0,,
5335.495,12,,
5335.617,0,,
5335.746,0,,
5335.874,0,,
5335.999,0,,
5336.121,0,,
5336.25,0,,
5336.378,78,,
5336.503,238,,
5336.633,0,,
5336.759,0,,
5336.881,120,,
5337.009,84,,
5337.131,202,,
5337.258,0,,
5337.379,0,,
5337.502,0,,
5337.631,0,,
5337.759,12,,
5337.88,0,,
5338,0,,
5338.127,0,,
5338.252,105,,
5338.378,0,,
5338.5,75,,
5338.626,0,,
5338.751,77,,
5338.879,0,,
5339.001,0,,
5339.126,18,,
5339.251,0,,
5339.379,0,,
5339.508,0,,
5339.636,0,,
5339.76,147,,
5339.885,0,,
5340.011,0,,
5340.137,0,,
5340.264,0,,
5340.385,0,,
5340.512,65,,
5340.642,76,,
5340.772,0,,
5340.895,0,,
5341.021,85,,
5341.141,0,,
5341.27,0,,
5341.395,95,,
5341.52,0,,
5341.649,0,,
5341.778,79,,
5341.905,0,,
5342.031,0,,
5342.156,94,,
5342.281,119,,
5342.411,0,,
5342.535,0,,
5342.665,0,,
5342.793,0,,
5342.923,0,,
5343.051,0,,
5343.173,0,,
5343.304,0,,
5343.427,0,,
5343.552,109,,
5343.675,0,,
5343.799,212,,
5343.929,0,,
5344.055,83,,
5344.181,93,,
5344.309,111,,
5344.435,115,,
5344.564,123,,
5344.687,0,,
5344.808,0,,
5344.932,0,,
5345.06,0,,
5345.19,0,,
5345.31,0,,
5345.435,174,,
5345.557,0,,
5345.686,9,,
5345.815,0,,
5345.945,54,,
